,º§Æ®Ã³Áü,
[2023/05/31] 21:16:09,100.000000,
[2023/05/31] 21:16:10,2067.000000,
[2023/05/31] 21:16:11,113.000000,
[2023/05/31] 21:16:12,113.000000,
[2023/05/31] 21:16:13,117.000000,
[2023/05/31] 21:16:14,118.000000,
[2023/05/31] 21:16:15,111.000000,
[2023/05/31] 21:16:16,118.000000,
[2023/05/31] 21:16:17,103.000000,
[2023/05/31] 21:16:18,110.000000,
[2023/05/31] 21:16:19,109.000000,
[2023/05/31] 21:16:20,103.000000,
[2023/05/31] 21:16:21,100.000000,
[2023/05/31] 21:16:22,102.000000,
[2023/05/31] 21:16:23,118.000000,
[2023/05/31] 21:16:24,110.000000,
[2023/05/31] 21:16:25,105.000000,
[2023/05/31] 21:16:26,104.000000,
[2023/05/31] 21:16:27,102.000000,
[2023/05/31] 21:16:28,102.000000,
[2023/05/31] 21:16:29,111.000000,
[2023/05/31] 21:16:30,111.000000,
[2023/05/31] 21:16:31,102.000000,
[2023/05/31] 21:16:32,106.000000,
[2023/05/31] 21:16:33,110.000000,
[2023/05/31] 21:16:34,139.000000,
[2023/05/31] 21:16:35,110.000000,
[2023/05/31] 21:16:36,104.000000,
[2023/05/31] 21:16:37,161.000000,
[2023/05/31] 21:16:38,100.000000,
[2023/05/31] 21:16:39,111.000000,
[2023/05/31] 21:16:40,111.000000,
[2023/05/31] 21:16:41,109.000000,
[2023/05/31] 21:16:42,105.000000,
[2023/05/31] 21:16:43,103.000000,
[2023/05/31] 21:16:44,111.000000,
[2023/05/31] 21:16:45,107.000000,
[2023/05/31] 21:16:46,110.000000,
[2023/05/31] 21:16:47,144.000000,
[2023/05/31] 21:16:48,113.000000,
[2023/05/31] 21:16:49,109.000000,
[2023/05/31] 21:16:50,120.000000,
[2023/05/31] 21:16:51,103.000000,
[2023/05/31] 21:16:52,114.000000,
[2023/05/31] 21:16:53,667.000000,
[2023/05/31] 21:16:54,105.000000,
[2023/05/31] 21:16:55,106.000000,
[2023/05/31] 21:16:56,108.000000,
[2023/05/31] 21:16:57,114.000000,
[2023/05/31] 21:16:58,115.000000,
[2023/05/31] 21:16:59,110.000000,
[2023/05/31] 21:17:00,108.000000,
[2023/05/31] 21:17:01,99.000000,
[2023/05/31] 21:17:02,116.000000,
[2023/05/31] 21:17:03,121.000000,
[2023/05/31] 21:17:04,105.000000,
[2023/05/31] 21:17:05,101.000000,
[2023/05/31] 21:17:06,108.000000,
[2023/05/31] 21:17:07,110.000000,
[2023/05/31] 21:17:08,113.000000,
[2023/05/31] 21:17:09,109.000000,
[2023/05/31] 21:17:10,108.000000,
[2023/05/31] 21:17:11,843.000000,
[2023/05/31] 21:17:12,113.000000,
[2023/05/31] 21:17:13,108.000000,
[2023/05/31] 21:17:14,109.000000,
[2023/05/31] 21:17:15,102.000000,
[2023/05/31] 21:17:16,101.000000,
[2023/05/31] 21:17:17,103.000000,
[2023/05/31] 21:17:18,151.000000,
[2023/05/31] 21:17:19,111.000000,
[2023/05/31] 21:17:20,124.000000,
[2023/05/31] 21:17:21,130.000000,
[2023/05/31] 21:17:22,102.000000,
[2023/05/31] 21:17:23,113.000000,
[2023/05/31] 21:17:24,128.000000,
[2023/05/31] 21:17:25,101.000000,
[2023/05/31] 21:17:26,112.000000,
[2023/05/31] 21:17:27,106.000000,
[2023/05/31] 21:17:28,107.000000,
[2023/05/31] 21:17:29,116.000000,
[2023/05/31] 21:17:30,116.000000,
[2023/05/31] 21:17:31,114.000000,
[2023/05/31] 21:17:32,110.000000,
[2023/05/31] 21:17:33,113.000000,
[2023/05/31] 21:17:34,110.000000,
[2023/05/31] 21:17:35,99.000000,
[2023/05/31] 21:17:36,116.000000,
[2023/05/31] 21:17:37,104.000000,
[2023/05/31] 21:17:38,109.000000,
[2023/05/31] 21:17:39,99.000000,
[2023/05/31] 21:17:40,107.000000,
[2023/05/31] 21:17:41,103.000000,
[2023/05/31] 21:17:42,102.000000,
[2023/05/31] 21:17:43,112.000000,
[2023/05/31] 21:17:44,108.000000,
[2023/05/31] 21:17:45,103.000000,
[2023/05/31] 21:17:46,101.000000,
[2023/05/31] 21:17:47,111.000000,
[2023/05/31] 21:17:48,108.000000,
[2023/05/31] 21:17:49,110.000000,
[2023/05/31] 21:17:50,107.000000,
[2023/05/31] 21:17:51,119.000000,
[2023/05/31] 21:17:52,103.000000,
[2023/05/31] 21:17:53,110.000000,
[2023/05/31] 21:17:54,120.000000,
[2023/05/31] 21:17:55,103.000000,
[2023/05/31] 21:17:56,111.000000,
[2023/05/31] 21:17:57,107.000000,
[2023/05/31] 21:17:58,124.000000,
[2023/05/31] 21:17:59,103.000000,
[2023/05/31] 21:18:00,111.000000,
[2023/05/31] 21:18:01,108.000000,
[2023/05/31] 21:18:02,119.000000,
[2023/05/31] 21:18:03,112.000000,
[2023/05/31] 21:18:04,123.000000,
[2023/05/31] 21:18:05,108.000000,
[2023/05/31] 21:18:06,102.000000,
[2023/05/31] 21:18:07,133.000000,
[2023/05/31] 21:18:08,112.000000,
[2023/05/31] 21:18:09,109.000000,
[2023/05/31] 21:18:10,100.000000,
[2023/05/31] 21:18:11,103.000000,
[2023/05/31] 21:18:12,113.000000,
[2023/05/31] 21:18:13,110.000000,
[2023/05/31] 21:18:14,103.000000,
[2023/05/31] 21:18:15,113.000000,
[2023/05/31] 21:18:16,117.000000,
[2023/05/31] 21:18:17,132.000000,
[2023/05/31] 21:18:18,111.000000,
[2023/05/31] 21:18:19,126.000000,
[2023/05/31] 21:18:20,112.000000,
[2023/05/31] 21:18:21,108.000000,
[2023/05/31] 21:18:22,102.000000,
[2023/05/31] 21:18:23,120.000000,
[2023/05/31] 21:18:24,117.000000,
[2023/05/31] 21:18:25,139.000000,
[2023/05/31] 21:18:26,108.000000,
[2023/05/31] 21:18:27,102.000000,
[2023/05/31] 21:18:28,130.000000,
[2023/05/31] 21:18:29,111.000000,
[2023/05/31] 21:18:30,111.000000,
[2023/05/31] 21:18:31,114.000000,
[2023/05/31] 21:18:32,119.000000,
[2023/05/31] 21:18:33,98.000000,
[2023/05/31] 21:18:34,118.000000,
[2023/05/31] 21:18:35,110.000000,
[2023/05/31] 21:18:36,107.000000,
[2023/05/31] 21:18:37,102.000000,
[2023/05/31] 21:18:38,128.000000,
[2023/05/31] 21:18:39,110.000000,
[2023/05/31] 21:18:40,104.000000,
[2023/05/31] 21:18:41,103.000000,
[2023/05/31] 21:18:42,113.000000,
[2023/05/31] 21:18:43,108.000000,
[2023/05/31] 21:18:44,106.000000,
[2023/05/31] 21:18:45,107.000000,
[2023/05/31] 21:18:46,119.000000,
[2023/05/31] 21:18:47,100.000000,
[2023/05/31] 21:18:48,105.000000,
[2023/05/31] 21:18:49,113.000000,
[2023/05/31] 21:18:50,112.000000,
[2023/05/31] 21:18:51,112.000000,
[2023/05/31] 21:18:52,100.000000,
[2023/05/31] 21:18:53,145.000000,
[2023/05/31] 21:18:54,108.000000,
[2023/05/31] 21:18:55,100.000000,
[2023/05/31] 21:18:56,142.000000,
[2023/05/31] 21:18:57,109.000000,
[2023/05/31] 21:18:58,108.000000,
[2023/05/31] 21:18:59,116.000000,
[2023/05/31] 21:19:00,121.000000,
[2023/05/31] 21:19:01,109.000000,
[2023/05/31] 21:19:02,118.000000,
[2023/05/31] 21:19:03,111.000000,
[2023/05/31] 21:19:04,107.000000,
[2023/05/31] 21:19:05,102.000000,
[2023/05/31] 21:19:06,140.000000,
[2023/05/31] 21:19:07,112.000000,
[2023/05/31] 21:19:08,107.000000,
[2023/05/31] 21:19:09,114.000000,
[2023/05/31] 21:19:10,102.000000,
[2023/05/31] 21:19:11,107.000000,
[2023/05/31] 21:19:12,407.000000,
[2023/05/31] 21:19:13,99.000000,
[2023/05/31] 21:19:14,111.000000,
[2023/05/31] 21:19:15,108.000000,
[2023/05/31] 21:19:16,100.000000,
[2023/05/31] 21:19:17,99.000000,
[2023/05/31] 21:19:18,121.000000,
[2023/05/31] 21:19:19,112.000000,
[2023/05/31] 21:19:20,116.000000,
[2023/05/31] 21:19:21,150.000000,
[2023/05/31] 21:19:22,102.000000,
[2023/05/31] 21:19:23,114.000000,
[2023/05/31] 21:19:24,108.000000,
[2023/05/31] 21:19:25,101.000000,
[2023/05/31] 21:19:26,103.000000,
[2023/05/31] 21:19:27,115.000000,
[2023/05/31] 21:19:28,111.000000,
[2023/05/31] 21:19:29,105.000000,
[2023/05/31] 21:19:30,126.000000,
[2023/05/31] 21:19:31,110.000000,
[2023/05/31] 21:19:32,115.000000,
[2023/05/31] 21:19:33,112.000000,
[2023/05/31] 21:19:34,106.000000,
[2023/05/31] 21:19:35,118.000000,
[2023/05/31] 21:19:36,115.000000,
[2023/05/31] 21:19:37,111.000000,
[2023/05/31] 21:19:38,110.000000,
[2023/05/31] 21:19:39,111.000000,
[2023/05/31] 21:19:40,103.000000,
[2023/05/31] 21:19:41,114.000000,
[2023/05/31] 21:19:42,109.000000,
[2023/05/31] 21:19:43,119.000000,
[2023/05/31] 21:19:44,99.000000,
[2023/05/31] 21:19:45,109.000000,
[2023/05/31] 21:19:46,120.000000,
[2023/05/31] 21:19:47,111.000000,
[2023/05/31] 21:19:48,105.000000,
[2023/05/31] 21:19:49,142.000000,
[2023/05/31] 21:19:50,98.000000,
[2023/05/31] 21:19:51,117.000000,
[2023/05/31] 21:19:52,113.000000,
[2023/05/31] 21:19:53,107.000000,
[2023/05/31] 21:19:54,102.000000,
[2023/05/31] 21:19:55,111.000000,
[2023/05/31] 21:19:56,102.000000,
[2023/05/31] 21:19:57,120.000000,
[2023/05/31] 21:19:58,102.000000,
[2023/05/31] 21:19:59,100.000000,
[2023/05/31] 21:20:00,110.000000,
[2023/05/31] 21:20:01,105.000000,
[2023/05/31] 21:20:02,105.000000,
[2023/05/31] 21:20:03,116.000000,
[2023/05/31] 21:20:04,600.000000,
[2023/05/31] 21:20:05,108.000000,
[2023/05/31] 21:20:06,99.000000,
[2023/05/31] 21:20:07,115.000000,
[2023/05/31] 21:20:08,107.000000,
[2023/05/31] 21:20:09,100.000000,
[2023/05/31] 21:20:10,107.000000,
[2023/05/31] 21:20:11,101.000000,
[2023/05/31] 21:20:12,107.000000,
[2023/05/31] 21:20:13,110.000000,
[2023/05/31] 21:20:14,110.000000,
[2023/05/31] 21:20:15,114.000000,
[2023/05/31] 21:20:16,109.000000,
[2023/05/31] 21:20:17,119.000000,
[2023/05/31] 21:20:18,109.000000,
[2023/05/31] 21:20:19,104.000000,
[2023/05/31] 21:20:20,119.000000,
[2023/05/31] 21:20:21,99.000000,
[2023/05/31] 21:20:22,110.000000,
[2023/05/31] 21:20:23,124.000000,
[2023/05/31] 21:20:24,128.000000,
[2023/05/31] 21:20:25,109.000000,
[2023/05/31] 21:20:26,101.000000,
[2023/05/31] 21:20:27,102.000000,
[2023/05/31] 21:20:28,133.000000,
[2023/05/31] 21:20:29,107.000000,
[2023/05/31] 21:20:30,112.000000,
[2023/05/31] 21:20:31,115.000000,
[2023/05/31] 21:20:32,103.000000,
[2023/05/31] 21:20:33,110.000000,
[2023/05/31] 21:20:34,123.000000,
[2023/05/31] 21:20:35,119.000000,
[2023/05/31] 21:20:36,111.000000,
[2023/05/31] 21:20:37,105.000000,
[2023/05/31] 21:20:38,109.000000,
[2023/05/31] 21:20:39,106.000000,
[2023/05/31] 21:20:40,103.000000,
[2023/05/31] 21:20:41,142.000000,
[2023/05/31] 21:20:42,103.000000,
[2023/05/31] 21:20:43,110.000000,
[2023/05/31] 21:20:44,123.000000,
[2023/05/31] 21:20:45,108.000000,
[2023/05/31] 21:20:46,107.000000,
[2023/05/31] 21:20:47,112.000000,
[2023/05/31] 21:20:48,107.000000,
[2023/05/31] 21:20:49,114.000000,
[2023/05/31] 21:20:50,113.000000,
[2023/05/31] 21:20:51,105.000000,
[2023/05/31] 21:20:52,100.000000,
[2023/05/31] 21:20:53,120.000000,
[2023/05/31] 21:20:54,126.000000,
[2023/05/31] 21:20:55,106.000000,
[2023/05/31] 21:20:56,107.000000,
[2023/05/31] 21:20:57,109.000000,
[2023/05/31] 21:20:58,115.000000,
[2023/05/31] 21:20:59,117.000000,
[2023/05/31] 21:21:00,113.000000,
[2023/05/31] 21:21:01,118.000000,
[2023/05/31] 21:21:02,140.000000,
[2023/05/31] 21:21:03,110.000000,
[2023/05/31] 21:21:04,106.000000,
[2023/05/31] 21:21:05,107.000000,
[2023/05/31] 21:21:06,114.000000,
[2023/05/31] 21:21:07,111.000000,
[2023/05/31] 21:21:08,108.000000,
[2023/05/31] 21:21:09,100.000000,
[2023/05/31] 21:21:10,102.000000,
[2023/05/31] 21:21:11,124.000000,
[2023/05/31] 21:21:12,134.000000,
[2023/05/31] 21:21:13,101.000000,
[2023/05/31] 21:21:14,110.000000,
[2023/05/31] 21:21:15,117.000000,
[2023/05/31] 21:21:16,121.000000,
[2023/05/31] 21:21:17,101.000000,
[2023/05/31] 21:21:18,114.000000,
[2023/05/31] 21:21:19,98.000000,
[2023/05/31] 21:21:20,100.000000,
[2023/05/31] 21:21:21,116.000000,
[2023/05/31] 21:21:22,109.000000,
[2023/05/31] 21:21:23,102.000000,
[2023/05/31] 21:21:24,111.000000,
[2023/05/31] 21:21:25,146.000000,
[2023/05/31] 21:21:26,108.000000,
[2023/05/31] 21:21:27,105.000000,
[2023/05/31] 21:21:28,124.000000,
[2023/05/31] 21:21:29,108.000000,
[2023/05/31] 21:21:30,105.000000,
[2023/05/31] 21:21:31,102.000000,
[2023/05/31] 21:21:32,118.000000,
[2023/05/31] 21:21:33,1101.000000,
[2023/05/31] 21:21:34,118.000000,
[2023/05/31] 21:21:35,106.000000,
[2023/05/31] 21:21:36,1053.000000,
[2023/05/31] 21:21:37,114.000000,
[2023/05/31] 21:21:38,107.000000,
[2023/05/31] 21:21:39,116.000000,
[2023/05/31] 21:21:40,146.000000,
[2023/05/31] 21:21:41,117.000000,
[2023/05/31] 21:21:42,112.000000,
[2023/05/31] 21:21:43,116.000000,
[2023/05/31] 21:21:44,106.000000,
[2023/05/31] 21:21:45,124.000000,
[2023/05/31] 21:21:46,114.000000,
[2023/05/31] 21:21:47,108.000000,
[2023/05/31] 21:21:48,108.000000,
[2023/05/31] 21:21:49,102.000000,
[2023/05/31] 21:21:50,109.000000,
[2023/05/31] 21:21:51,106.000000,
[2023/05/31] 21:21:52,112.000000,
[2023/05/31] 21:21:53,114.000000,
[2023/05/31] 21:21:54,108.000000,
[2023/05/31] 21:21:55,111.000000,
[2023/05/31] 21:21:56,101.000000,
[2023/05/31] 21:21:57,110.000000,
[2023/05/31] 21:21:58,108.000000,
[2023/05/31] 21:21:59,124.000000,
[2023/05/31] 21:22:00,116.000000,
[2023/05/31] 21:22:01,107.000000,
[2023/05/31] 21:22:02,103.000000,
[2023/05/31] 21:22:03,107.000000,
[2023/05/31] 21:22:04,130.000000,
[2023/05/31] 21:22:05,101.000000,
[2023/05/31] 21:22:06,101.000000,
[2023/05/31] 21:22:07,321.000000,
[2023/05/31] 21:22:08,110.000000,
[2023/05/31] 21:22:09,109.000000,
[2023/05/31] 21:22:10,109.000000,
[2023/05/31] 21:22:11,99.000000,
[2023/05/31] 21:22:12,112.000000,
[2023/05/31] 21:22:13,131.000000,
[2023/05/31] 21:22:14,106.000000,
[2023/05/31] 21:22:15,100.000000,
[2023/05/31] 21:22:16,109.000000,
[2023/05/31] 21:22:17,113.000000,
[2023/05/31] 21:22:18,109.000000,
[2023/05/31] 21:22:19,106.000000,
[2023/05/31] 21:22:20,102.000000,
[2023/05/31] 21:22:21,117.000000,
[2023/05/31] 21:22:22,113.000000,
[2023/05/31] 21:22:23,106.000000,
[2023/05/31] 21:22:24,102.000000,
[2023/05/31] 21:22:25,106.000000,
[2023/05/31] 21:22:26,133.000000,
[2023/05/31] 21:22:27,110.000000,
[2023/05/31] 21:22:28,105.000000,
[2023/05/31] 21:22:29,99.000000,
[2023/05/31] 21:22:30,114.000000,
[2023/05/31] 21:22:31,109.000000,
[2023/05/31] 21:22:32,107.000000,
[2023/05/31] 21:22:33,102.000000,
[2023/05/31] 21:22:34,110.000000,
[2023/05/31] 21:22:35,104.000000,
[2023/05/31] 21:22:36,117.000000,
[2023/05/31] 21:22:37,119.000000,
[2023/05/31] 21:22:38,133.000000,
[2023/05/31] 21:22:39,116.000000,
[2023/05/31] 21:22:40,109.000000,
[2023/05/31] 21:22:41,99.000000,
[2023/05/31] 21:22:42,115.000000,
[2023/05/31] 21:22:43,111.000000,
[2023/05/31] 21:22:44,114.000000,
[2023/05/31] 21:22:45,111.000000,
[2023/05/31] 21:22:46,111.000000,
[2023/05/31] 21:22:47,103.000000,
[2023/05/31] 21:22:48,104.000000,
[2023/05/31] 21:22:49,114.000000,
[2023/05/31] 21:22:50,111.000000,
[2023/05/31] 21:22:51,1015.000000,
[2023/05/31] 21:22:52,107.000000,
[2023/05/31] 21:22:53,100.000000,
[2023/05/31] 21:22:54,101.000000,
[2023/05/31] 21:22:55,102.000000,
[2023/05/31] 21:22:56,112.000000,
[2023/05/31] 21:22:57,2052.000000,
[2023/05/31] 21:22:58,110.000000,
[2023/05/31] 21:22:59,100.000000,
[2023/05/31] 21:23:00,111.000000,
[2023/05/31] 21:23:01,109.000000,
[2023/05/31] 21:23:02,108.000000,
[2023/05/31] 21:23:03,103.000000,
[2023/05/31] 21:23:04,100.000000,
[2023/05/31] 21:23:05,116.000000,
[2023/05/31] 21:23:06,117.000000,
[2023/05/31] 21:23:07,123.000000,
[2023/05/31] 21:23:08,100.000000,
[2023/05/31] 21:23:09,116.000000,
[2023/05/31] 21:23:10,107.000000,
[2023/05/31] 21:23:11,108.000000,
[2023/05/31] 21:23:12,110.000000,
[2023/05/31] 21:23:13,105.000000,
[2023/05/31] 21:23:14,110.000000,
[2023/05/31] 21:23:15,103.000000,
[2023/05/31] 21:23:16,117.000000,
[2023/05/31] 21:23:17,112.000000,
[2023/05/31] 21:23:18,2120.000000,
[2023/05/31] 21:23:19,99.000000,
[2023/05/31] 21:23:20,115.000000,
[2023/05/31] 21:23:21,217.000000,
[2023/05/31] 21:23:22,106.000000,
[2023/05/31] 21:23:23,102.000000,
[2023/05/31] 21:23:24,111.000000,
[2023/05/31] 21:23:25,106.000000,
[2023/05/31] 21:23:26,108.000000,
[2023/05/31] 21:23:27,131.000000,
[2023/05/31] 21:23:28,755.000000,
[2023/05/31] 21:23:29,104.000000,
[2023/05/31] 21:23:30,100.000000,
[2023/05/31] 21:23:31,150.000000,
[2023/05/31] 21:23:32,108.000000,
[2023/05/31] 21:23:33,108.000000,
[2023/05/31] 21:23:34,106.000000,
[2023/05/31] 21:23:35,107.000000,
[2023/05/31] 21:23:36,112.000000,
[2023/05/31] 21:23:37,127.000000,
[2023/05/31] 21:23:38,105.000000,
[2023/05/31] 21:23:39,100.000000,
[2023/05/31] 21:23:40,114.000000,
[2023/05/31] 21:23:41,113.000000,
[2023/05/31] 21:23:42,110.000000,
[2023/05/31] 21:23:43,100.000000,
[2023/05/31] 21:23:44,125.000000,
[2023/05/31] 21:23:45,107.000000,
[2023/05/31] 21:23:46,101.000000,
[2023/05/31] 21:23:47,104.000000,
[2023/05/31] 21:23:48,116.000000,
[2023/05/31] 21:23:49,118.000000,
[2023/05/31] 21:23:50,109.000000,
[2023/05/31] 21:23:51,103.000000,
[2023/05/31] 21:23:52,127.000000,
[2023/05/31] 21:23:53,106.000000,
[2023/05/31] 21:23:54,100.000000,
[2023/05/31] 21:23:55,1056.000000,
[2023/05/31] 21:23:56,113.000000,
[2023/05/31] 21:23:57,108.000000,
[2023/05/31] 21:23:58,120.000000,
[2023/05/31] 21:23:59,100.000000,
[2023/05/31] 21:24:00,111.000000,
[2023/05/31] 21:24:01,107.000000,
[2023/05/31] 21:24:02,129.000000,
[2023/05/31] 21:24:03,118.000000,
[2023/05/31] 21:24:04,118.000000,
[2023/05/31] 21:24:05,112.000000,
[2023/05/31] 21:24:06,111.000000,
[2023/05/31] 21:24:07,104.000000,
[2023/05/31] 21:24:08,140.000000,
[2023/05/31] 21:24:09,106.000000,
[2023/05/31] 21:24:10,115.000000,
[2023/05/31] 21:24:11,113.000000,
[2023/05/31] 21:24:12,110.000000,
[2023/05/31] 21:24:13,109.000000,
[2023/05/31] 21:24:14,114.000000,
[2023/05/31] 21:24:15,111.000000,
[2023/05/31] 21:24:16,104.000000,
[2023/05/31] 21:24:17,102.000000,
[2023/05/31] 21:24:18,120.000000,
[2023/05/31] 21:24:19,107.000000,
[2023/05/31] 21:24:20,109.000000,
[2023/05/31] 21:24:21,110.000000,
[2023/05/31] 21:24:22,109.000000,
[2023/05/31] 21:24:23,110.000000,
[2023/05/31] 21:24:24,108.000000,
[2023/05/31] 21:24:25,122.000000,
[2023/05/31] 21:24:26,110.000000,
[2023/05/31] 21:24:27,124.000000,
[2023/05/31] 21:24:28,108.000000,
[2023/05/31] 21:24:29,103.000000,
[2023/05/31] 21:24:30,112.000000,
[2023/05/31] 21:24:31,113.000000,
[2023/05/31] 21:24:32,107.000000,
[2023/05/31] 21:24:33,106.000000,
[2023/05/31] 21:24:34,101.000000,
[2023/05/31] 21:24:35,120.000000,
[2023/05/31] 21:24:36,111.000000,
[2023/05/31] 21:24:37,107.000000,
[2023/05/31] 21:24:38,100.000000,
[2023/05/31] 21:24:39,114.000000,
[2023/05/31] 21:24:40,106.000000,
[2023/05/31] 21:24:41,101.000000,
[2023/05/31] 21:24:42,115.000000,
[2023/05/31] 21:24:43,108.000000,
[2023/05/31] 21:24:44,100.000000,
[2023/05/31] 21:24:45,116.000000,
[2023/05/31] 21:24:46,110.000000,
[2023/05/31] 21:24:47,103.000000,
[2023/05/31] 21:24:48,111.000000,
[2023/05/31] 21:24:49,112.000000,
[2023/05/31] 21:24:50,109.000000,
[2023/05/31] 21:24:51,102.000000,
[2023/05/31] 21:24:52,134.000000,
[2023/05/31] 21:24:53,115.000000,
[2023/05/31] 21:24:54,107.000000,
[2023/05/31] 21:24:55,105.000000,
[2023/05/31] 21:24:56,97.000000,
[2023/05/31] 21:24:57,105.000000,
[2023/05/31] 21:24:58,116.000000,
[2023/05/31] 21:24:59,108.000000,
[2023/05/31] 21:25:00,126.000000,
[2023/05/31] 21:25:01,107.000000,
[2023/05/31] 21:25:02,101.000000,
[2023/05/31] 21:25:03,112.000000,
[2023/05/31] 21:25:04,108.000000,
[2023/05/31] 21:25:05,112.000000,
[2023/05/31] 21:25:06,122.000000,
[2023/05/31] 21:25:07,101.000000,
[2023/05/31] 21:25:08,108.000000,
[2023/05/31] 21:25:09,104.000000,
[2023/05/31] 21:25:10,107.000000,
[2023/05/31] 21:25:11,108.000000,
[2023/05/31] 21:25:12,110.000000,
[2023/05/31] 21:25:13,100.000000,
[2023/05/31] 21:25:14,111.000000,
[2023/05/31] 21:25:15,108.000000,
[2023/05/31] 21:25:16,113.000000,
[2023/05/31] 21:25:17,109.000000,
[2023/05/31] 21:25:18,106.000000,
[2023/05/31] 21:25:19,151.000000,
[2023/05/31] 21:25:20,110.000000,
[2023/05/31] 21:25:21,106.000000,
[2023/05/31] 21:25:22,103.000000,
[2023/05/31] 21:25:23,110.000000,
[2023/05/31] 21:25:24,108.000000,
[2023/05/31] 21:25:25,106.000000,
[2023/05/31] 21:25:26,129.000000,
[2023/05/31] 21:25:27,110.000000,
[2023/05/31] 21:25:28,106.000000,
[2023/05/31] 21:25:29,109.000000,
[2023/05/31] 21:25:30,103.000000,
[2023/05/31] 21:25:31,143.000000,
[2023/05/31] 21:25:32,107.000000,
[2023/05/31] 21:25:33,110.000000,
[2023/05/31] 21:25:34,110.000000,
[2023/05/31] 21:25:35,106.000000,
[2023/05/31] 21:25:36,111.000000,
[2023/05/31] 21:25:37,140.000000,
[2023/05/31] 21:25:38,115.000000,
[2023/05/31] 21:25:39,109.000000,
[2023/05/31] 21:25:40,106.000000,
[2023/05/31] 21:25:41,114.000000,
[2023/05/31] 21:25:42,116.000000,
[2023/05/31] 21:25:43,115.000000,
[2023/05/31] 21:25:44,111.000000,
[2023/05/31] 21:25:45,116.000000,
[2023/05/31] 21:25:46,113.000000,
[2023/05/31] 21:25:47,127.000000,
[2023/05/31] 21:25:48,113.000000,
[2023/05/31] 21:25:49,105.000000,
[2023/05/31] 21:25:50,104.000000,
[2023/05/31] 21:25:51,120.000000,
[2023/05/31] 21:25:52,113.000000,
[2023/05/31] 21:25:53,116.000000,
[2023/05/31] 21:25:54,103.000000,
[2023/05/31] 21:25:55,115.000000,
[2023/05/31] 21:25:56,145.000000,
[2023/05/31] 21:25:57,115.000000,
[2023/05/31] 21:25:58,108.000000,
[2023/05/31] 21:25:59,107.000000,
[2023/05/31] 21:26:00,106.000000,
[2023/05/31] 21:26:01,100.000000,
[2023/05/31] 21:26:02,119.000000,
[2023/05/31] 21:26:03,111.000000,
[2023/05/31] 21:26:04,104.000000,
[2023/05/31] 21:26:05,104.000000,
[2023/05/31] 21:26:06,112.000000,
[2023/05/31] 21:26:07,105.000000,
[2023/05/31] 21:26:08,144.000000,
[2023/05/31] 21:26:09,109.000000,
[2023/05/31] 21:26:10,105.000000,
[2023/05/31] 21:26:11,99.000000,
[2023/05/31] 21:26:12,100.000000,
[2023/05/31] 21:26:13,101.000000,
[2023/05/31] 21:26:14,2044.000000,
[2023/05/31] 21:26:15,108.000000,
[2023/05/31] 21:26:16,100.000000,
[2023/05/31] 21:26:17,136.000000,
[2023/05/31] 21:26:18,109.000000,
[2023/05/31] 21:26:19,105.000000,
[2023/05/31] 21:26:20,104.000000,
[2023/05/31] 21:26:21,119.000000,
[2023/05/31] 21:26:22,109.000000,
[2023/05/31] 21:26:23,106.000000,
[2023/05/31] 21:26:24,101.000000,
[2023/05/31] 21:26:25,115.000000,
[2023/05/31] 21:26:26,110.000000,
[2023/05/31] 21:26:27,128.000000,
[2023/05/31] 21:26:28,113.000000,
[2023/05/31] 21:26:29,109.000000,
[2023/05/31] 21:26:30,113.000000,
[2023/05/31] 21:26:31,100.000000,
[2023/05/31] 21:26:32,116.000000,
[2023/05/31] 21:26:33,107.000000,
[2023/05/31] 21:26:34,104.000000,
[2023/05/31] 21:26:35,112.000000,
[2023/05/31] 21:26:36,108.000000,
[2023/05/31] 21:26:37,118.000000,
[2023/05/31] 21:26:38,100.000000,
[2023/05/31] 21:26:39,116.000000,
[2023/05/31] 21:26:40,135.000000,
[2023/05/31] 21:26:41,112.000000,
[2023/05/31] 21:26:42,111.000000,
[2023/05/31] 21:26:43,102.000000,
[2023/05/31] 21:26:44,99.000000,
[2023/05/31] 21:26:45,129.000000,
[2023/05/31] 21:26:46,104.000000,
[2023/05/31] 21:26:47,116.000000,
[2023/05/31] 21:26:48,109.000000,
[2023/05/31] 21:26:49,101.000000,
[2023/05/31] 21:26:50,104.000000,
[2023/05/31] 21:26:51,114.000000,
[2023/05/31] 21:26:52,109.000000,
[2023/05/31] 21:26:53,110.000000,
[2023/05/31] 21:26:54,113.000000,
[2023/05/31] 21:26:55,102.000000,
[2023/05/31] 21:26:56,116.000000,
[2023/05/31] 21:26:57,109.000000,
[2023/05/31] 21:26:58,127.000000,
[2023/05/31] 21:26:59,112.000000,
[2023/05/31] 21:27:00,107.000000,
[2023/05/31] 21:27:01,105.000000,
[2023/05/31] 21:27:02,99.000000,
[2023/05/31] 21:27:03,102.000000,
[2023/05/31] 21:27:04,125.000000,
[2023/05/31] 21:27:05,100.000000,
[2023/05/31] 21:27:06,103.000000,
[2023/05/31] 21:27:07,119.000000,
[2023/05/31] 21:27:08,114.000000,
[2023/05/31] 21:27:09,107.000000,
[2023/05/31] 21:27:10,101.000000,
[2023/05/31] 21:27:11,106.000000,
[2023/05/31] 21:27:12,128.000000,
[2023/05/31] 21:27:13,114.000000,
