,º§Æ®Ã³Áü,
[2023/05/31] 23:57:26,107.000000,
[2023/05/31] 23:57:27,104.000000,
[2023/05/31] 23:57:28,104.000000,
[2023/05/31] 23:57:29,108.000000,
[2023/05/31] 23:57:30,103.000000,
[2023/05/31] 23:57:31,101.000000,
[2023/05/31] 23:57:32,102.000000,
[2023/05/31] 23:57:33,100.000000,
[2023/05/31] 23:57:34,100.000000,
[2023/05/31] 23:57:35,113.000000,
[2023/05/31] 23:57:36,110.000000,
[2023/05/31] 23:57:37,116.000000,
[2023/05/31] 23:57:38,104.000000,
[2023/05/31] 23:57:39,105.000000,
[2023/05/31] 23:57:40,112.000000,
[2023/05/31] 23:57:41,106.000000,
[2023/05/31] 23:57:42,98.000000,
[2023/05/31] 23:57:43,108.000000,
[2023/05/31] 23:57:44,107.000000,
[2023/05/31] 23:57:45,102.000000,
[2023/05/31] 23:57:46,103.000000,
[2023/05/31] 23:57:47,114.000000,
[2023/05/31] 23:57:48,107.000000,
[2023/05/31] 23:57:49,106.000000,
[2023/05/31] 23:57:50,107.000000,
[2023/05/31] 23:57:51,100.000000,
[2023/05/31] 23:57:52,102.000000,
[2023/05/31] 23:57:53,111.000000,
[2023/05/31] 23:57:54,109.000000,
[2023/05/31] 23:57:55,106.000000,
[2023/05/31] 23:57:56,100.000000,
[2023/05/31] 23:57:57,100.000000,
[2023/05/31] 23:57:58,101.000000,
[2023/05/31] 23:57:59,107.000000,
[2023/05/31] 23:58:00,107.000000,
[2023/05/31] 23:58:01,104.000000,
[2023/05/31] 23:58:02,109.000000,
[2023/05/31] 23:58:03,99.000000,
[2023/05/31] 23:58:04,98.000000,
[2023/05/31] 23:58:05,100.000000,
[2023/05/31] 23:58:06,106.000000,
[2023/05/31] 23:58:07,107.000000,
[2023/05/31] 23:58:08,112.000000,
[2023/05/31] 23:58:09,98.000000,
[2023/05/31] 23:58:10,105.000000,
[2023/05/31] 23:58:11,111.000000,
[2023/05/31] 23:58:12,108.000000,
[2023/05/31] 23:58:13,98.000000,
[2023/05/31] 23:58:14,107.000000,
[2023/05/31] 23:58:15,102.000000,
[2023/05/31] 23:58:16,101.000000,
[2023/05/31] 23:58:17,107.000000,
[2023/05/31] 23:58:18,103.000000,
[2023/05/31] 23:58:19,114.000000,
[2023/05/31] 23:58:20,110.000000,
[2023/05/31] 23:58:21,99.000000,
[2023/05/31] 23:58:22,113.000000,
[2023/05/31] 23:58:23,105.000000,
[2023/05/31] 23:58:24,99.000000,
[2023/05/31] 23:58:25,115.000000,
[2023/05/31] 23:58:26,106.000000,
[2023/05/31] 23:58:27,104.000000,
[2023/05/31] 23:58:28,108.000000,
[2023/05/31] 23:58:29,105.000000,
[2023/05/31] 23:58:30,104.000000,
[2023/05/31] 23:58:31,103.000000,
[2023/05/31] 23:58:32,116.000000,
[2023/05/31] 23:58:33,108.000000,
[2023/05/31] 23:58:34,105.000000,
[2023/05/31] 23:58:35,111.000000,
[2023/05/31] 23:58:36,117.000000,
[2023/05/31] 23:58:37,107.000000,
[2023/05/31] 23:58:38,104.000000,
[2023/05/31] 23:58:39,99.000000,
[2023/05/31] 23:58:40,108.000000,
[2023/05/31] 23:58:41,113.000000,
[2023/05/31] 23:58:42,109.000000,
[2023/05/31] 23:58:43,107.000000,
[2023/05/31] 23:58:44,108.000000,
[2023/05/31] 23:58:45,104.000000,
[2023/05/31] 23:58:46,107.000000,
[2023/05/31] 23:58:47,107.000000,
[2023/05/31] 23:58:48,111.000000,
[2023/05/31] 23:58:49,107.000000,
[2023/05/31] 23:58:50,104.000000,
[2023/05/31] 23:58:51,104.000000,
[2023/05/31] 23:58:52,98.000000,
[2023/05/31] 23:58:53,117.000000,
[2023/05/31] 23:58:54,110.000000,
[2023/05/31] 23:58:55,105.000000,
[2023/05/31] 23:58:56,106.000000,
[2023/05/31] 23:58:57,108.000000,
[2023/05/31] 23:58:58,115.000000,
[2023/05/31] 23:58:59,105.000000,
[2023/05/31] 23:59:00,106.000000,
[2023/05/31] 23:59:01,103.000000,
[2023/05/31] 23:59:02,101.000000,
[2023/05/31] 23:59:03,115.000000,
[2023/05/31] 23:59:04,109.000000,
[2023/05/31] 23:59:05,108.000000,
[2023/05/31] 23:59:06,106.000000,
[2023/05/31] 23:59:07,107.000000,
[2023/05/31] 23:59:08,106.000000,
[2023/05/31] 23:59:09,100.000000,
[2023/05/31] 23:59:10,114.000000,
[2023/05/31] 23:59:11,107.000000,
[2023/05/31] 23:59:12,104.000000,
[2023/05/31] 23:59:13,99.000000,
[2023/05/31] 23:59:14,117.000000,
[2023/05/31] 23:59:15,112.000000,
[2023/05/31] 23:59:16,112.000000,
[2023/05/31] 23:59:17,106.000000,
[2023/05/31] 23:59:18,105.000000,
[2023/05/31] 23:59:19,114.000000,
[2023/05/31] 23:59:20,108.000000,
[2023/05/31] 23:59:21,108.000000,
[2023/05/31] 23:59:22,99.000000,
[2023/05/31] 23:59:23,104.000000,
[2023/05/31] 23:59:24,98.000000,
[2023/05/31] 23:59:25,107.000000,
[2023/05/31] 23:59:26,101.000000,
[2023/05/31] 23:59:27,100.000000,
[2023/05/31] 23:59:28,112.000000,
[2023/05/31] 23:59:29,103.000000,
[2023/05/31] 23:59:30,97.000000,
[2023/05/31] 23:59:31,113.000000,
[2023/05/31] 23:59:32,106.000000,
[2023/05/31] 23:59:33,106.000000,
[2023/05/31] 23:59:34,111.000000,
[2023/05/31] 23:59:35,106.000000,
[2023/05/31] 23:59:36,105.000000,
[2023/05/31] 23:59:37,101.000000,
[2023/05/31] 23:59:38,114.000000,
[2023/05/31] 23:59:39,108.000000,
[2023/05/31] 23:59:40,108.000000,
[2023/05/31] 23:59:41,104.000000,
[2023/05/31] 23:59:42,119.000000,
[2023/05/31] 23:59:43,106.000000,
[2023/05/31] 23:59:44,103.000000,
[2023/05/31] 23:59:45,109.000000,
[2023/05/31] 23:59:46,102.000000,
[2023/05/31] 23:59:47,104.000000,
[2023/05/31] 23:59:48,106.000000,
[2023/05/31] 23:59:49,105.000000,
[2023/05/31] 23:59:50,107.000000,
[2023/05/31] 23:59:51,109.000000,
[2023/05/31] 23:59:52,104.000000,
[2023/05/31] 23:59:53,101.000000,
[2023/05/31] 23:59:54,134.000000,
[2023/05/31] 23:59:55,113.000000,
[2023/05/31] 23:59:56,109.000000,
[2023/05/31] 23:59:57,109.000000,
[2023/05/31] 23:59:58,105.000000,
[2023/05/31] 23:59:59,100.000000,
[2023/06/01] 00:00:00,112.000000,
[2023/06/01] 00:00:01,110.000000,
[2023/06/01] 00:00:02,102.000000,
[2023/06/01] 00:00:03,108.000000,
[2023/06/01] 00:00:04,99.000000,
[2023/06/01] 00:00:05,105.000000,
[2023/06/01] 00:00:06,102.000000,
[2023/06/01] 00:00:07,113.000000,
[2023/06/01] 00:00:08,107.000000,
[2023/06/01] 00:00:09,103.000000,
[2023/06/01] 00:00:10,105.000000,
[2023/06/01] 00:00:11,103.000000,
[2023/06/01] 00:00:12,104.000000,
[2023/06/01] 00:00:13,110.000000,
[2023/06/01] 00:00:14,101.000000,
[2023/06/01] 00:00:15,115.000000,
[2023/06/01] 00:00:16,108.000000,
[2023/06/01] 00:00:17,105.000000,
[2023/06/01] 00:00:18,105.000000,
[2023/06/01] 00:00:19,97.000000,
[2023/06/01] 00:00:20,116.000000,
[2023/06/01] 00:00:21,108.000000,
[2023/06/01] 00:00:22,107.000000,
[2023/06/01] 00:00:23,106.000000,
[2023/06/01] 00:00:24,105.000000,
[2023/06/01] 00:00:25,111.000000,
[2023/06/01] 00:00:26,110.000000,
[2023/06/01] 00:00:27,108.000000,
[2023/06/01] 00:00:28,98.000000,
[2023/06/01] 00:00:29,114.000000,
[2023/06/01] 00:00:30,111.000000,
[2023/06/01] 00:00:31,107.000000,
[2023/06/01] 00:00:32,106.000000,
[2023/06/01] 00:00:33,100.000000,
[2023/06/01] 00:00:34,113.000000,
[2023/06/01] 00:00:35,111.000000,
[2023/06/01] 00:00:36,100.000000,
[2023/06/01] 00:00:37,112.000000,
[2023/06/01] 00:00:38,111.000000,
[2023/06/01] 00:00:39,99.000000,
[2023/06/01] 00:00:40,109.000000,
[2023/06/01] 00:00:41,110.000000,
[2023/06/01] 00:00:42,104.000000,
[2023/06/01] 00:00:43,107.000000,
[2023/06/01] 00:00:44,110.000000,
[2023/06/01] 00:00:45,106.000000,
[2023/06/01] 00:00:46,103.000000,
[2023/06/01] 00:00:47,98.000000,
[2023/06/01] 00:00:48,110.000000,
[2023/06/01] 00:00:49,106.000000,
[2023/06/01] 00:00:50,110.000000,
[2023/06/01] 00:00:51,106.000000,
[2023/06/01] 00:00:52,104.000000,
[2023/06/01] 00:00:53,98.000000,
[2023/06/01] 00:00:54,111.000000,
[2023/06/01] 00:00:55,110.000000,
[2023/06/01] 00:00:56,102.000000,
[2023/06/01] 00:00:57,100.000000,
[2023/06/01] 00:00:58,118.000000,
[2023/06/01] 00:00:59,108.000000,
[2023/06/01] 00:01:00,110.000000,
[2023/06/01] 00:01:01,105.000000,
[2023/06/01] 00:01:02,105.000000,
[2023/06/01] 00:01:03,112.000000,
[2023/06/01] 00:01:04,103.000000,
[2023/06/01] 00:01:05,107.000000,
[2023/06/01] 00:01:06,109.000000,
[2023/06/01] 00:01:07,103.000000,
[2023/06/01] 00:01:08,100.000000,
[2023/06/01] 00:01:09,111.000000,
[2023/06/01] 00:01:10,115.000000,
[2023/06/01] 00:01:11,107.000000,
[2023/06/01] 00:01:12,102.000000,
[2023/06/01] 00:01:13,102.000000,
[2023/06/01] 00:01:14,104.000000,
[2023/06/01] 00:01:15,114.000000,
[2023/06/01] 00:01:16,108.000000,
[2023/06/01] 00:01:17,102.000000,
[2023/06/01] 00:01:18,97.000000,
[2023/06/01] 00:01:19,102.000000,
[2023/06/01] 00:01:20,107.000000,
[2023/06/01] 00:01:21,107.000000,
[2023/06/01] 00:01:22,104.000000,
[2023/06/01] 00:01:23,114.000000,
[2023/06/01] 00:01:24,108.000000,
[2023/06/01] 00:01:25,106.000000,
[2023/06/01] 00:01:26,111.000000,
[2023/06/01] 00:01:27,103.000000,
[2023/06/01] 00:01:28,106.000000,
[2023/06/01] 00:01:29,100.000000,
[2023/06/01] 00:01:30,110.000000,
[2023/06/01] 00:01:31,111.000000,
[2023/06/01] 00:01:32,99.000000,
[2023/06/01] 00:01:33,96.000000,
[2023/06/01] 00:01:34,114.000000,
[2023/06/01] 00:01:35,106.000000,
[2023/06/01] 00:01:36,107.000000,
[2023/06/01] 00:01:37,106.000000,
[2023/06/01] 00:01:38,108.000000,
[2023/06/01] 00:01:39,103.000000,
[2023/06/01] 00:01:40,106.000000,
[2023/06/01] 00:01:41,99.000000,
[2023/06/01] 00:01:42,113.000000,
[2023/06/01] 00:01:43,107.000000,
[2023/06/01] 00:01:44,103.000000,
[2023/06/01] 00:01:45,99.000000,
[2023/06/01] 00:01:46,115.000000,
[2023/06/01] 00:01:47,106.000000,
[2023/06/01] 00:01:48,104.000000,
[2023/06/01] 00:01:49,99.000000,
[2023/06/01] 00:01:50,116.000000,
[2023/06/01] 00:01:51,105.000000,
[2023/06/01] 00:01:52,102.000000,
[2023/06/01] 00:01:53,102.000000,
[2023/06/01] 00:01:54,100.000000,
[2023/06/01] 00:01:55,116.000000,
[2023/06/01] 00:01:56,116.000000,
[2023/06/01] 00:01:57,109.000000,
[2023/06/01] 00:01:58,107.000000,
[2023/06/01] 00:01:59,103.000000,
[2023/06/01] 00:02:00,115.000000,
[2023/06/01] 00:02:01,98.000000,
[2023/06/01] 00:02:02,113.000000,
[2023/06/01] 00:02:03,107.000000,
[2023/06/01] 00:02:04,106.000000,
[2023/06/01] 00:02:05,103.000000,
[2023/06/01] 00:02:06,107.000000,
[2023/06/01] 00:02:07,105.000000,
[2023/06/01] 00:02:08,102.000000,
[2023/06/01] 00:02:09,111.000000,
[2023/06/01] 00:02:10,108.000000,
[2023/06/01] 00:02:11,109.000000,
[2023/06/01] 00:02:12,99.000000,
[2023/06/01] 00:02:13,104.000000,
[2023/06/01] 00:02:14,101.000000,
[2023/06/01] 00:02:15,112.000000,
[2023/06/01] 00:02:16,111.000000,
[2023/06/01] 00:02:17,104.000000,
[2023/06/01] 00:02:18,99.000000,
[2023/06/01] 00:02:19,111.000000,
[2023/06/01] 00:02:20,107.000000,
[2023/06/01] 00:02:21,106.000000,
[2023/06/01] 00:02:22,105.000000,
[2023/06/01] 00:02:23,102.000000,
[2023/06/01] 00:02:24,103.000000,
[2023/06/01] 00:02:25,109.000000,
[2023/06/01] 00:02:26,106.000000,
[2023/06/01] 00:02:27,103.000000,
[2023/06/01] 00:02:28,112.000000,
[2023/06/01] 00:02:29,107.000000,
[2023/06/01] 00:02:30,99.000000,
[2023/06/01] 00:02:31,111.000000,
[2023/06/01] 00:02:32,103.000000,
[2023/06/01] 00:02:33,100.000000,
[2023/06/01] 00:02:34,111.000000,
[2023/06/01] 00:02:35,105.000000,
[2023/06/01] 00:02:36,106.000000,
[2023/06/01] 00:02:37,107.000000,
[2023/06/01] 00:02:38,100.000000,
[2023/06/01] 00:02:39,108.000000,
[2023/06/01] 00:02:40,103.000000,
[2023/06/01] 00:02:41,112.000000,
[2023/06/01] 00:02:42,109.000000,
[2023/06/01] 00:02:43,105.000000,
[2023/06/01] 00:02:44,107.000000,
[2023/06/01] 00:02:45,98.000000,
[2023/06/01] 00:02:46,113.000000,
[2023/06/01] 00:02:47,109.000000,
[2023/06/01] 00:02:48,113.000000,
[2023/06/01] 00:02:49,105.000000,
[2023/06/01] 00:02:50,108.000000,
[2023/06/01] 00:02:51,108.000000,
[2023/06/01] 00:02:52,103.000000,
[2023/06/01] 00:02:53,116.000000,
[2023/06/01] 00:02:54,105.000000,
[2023/06/01] 00:02:55,106.000000,
[2023/06/01] 00:02:56,100.000000,
[2023/06/01] 00:02:57,100.000000,
[2023/06/01] 00:02:58,105.000000,
[2023/06/01] 00:02:59,100.000000,
[2023/06/01] 00:03:00,102.000000,
[2023/06/01] 00:03:01,110.000000,
[2023/06/01] 00:03:02,109.000000,
[2023/06/01] 00:03:03,113.000000,
[2023/06/01] 00:03:04,109.000000,
[2023/06/01] 00:03:05,105.000000,
[2023/06/01] 00:03:06,100.000000,
[2023/06/01] 00:03:07,102.000000,
[2023/06/01] 00:03:08,102.000000,
[2023/06/01] 00:03:09,117.000000,
[2023/06/01] 00:03:10,106.000000,
[2023/06/01] 00:03:11,98.000000,
[2023/06/01] 00:03:12,109.000000,
[2023/06/01] 00:03:13,107.000000,
[2023/06/01] 00:03:14,104.000000,
[2023/06/01] 00:03:15,98.000000,
[2023/06/01] 00:03:16,111.000000,
[2023/06/01] 00:03:17,109.000000,
[2023/06/01] 00:03:18,107.000000,
[2023/06/01] 00:03:19,114.000000,
[2023/06/01] 00:03:20,111.000000,
[2023/06/01] 00:03:21,109.000000,
[2023/06/01] 00:03:22,103.000000,
[2023/06/01] 00:03:23,102.000000,
[2023/06/01] 00:03:24,109.000000,
[2023/06/01] 00:03:25,106.000000,
[2023/06/01] 00:03:26,110.000000,
[2023/06/01] 00:03:27,103.000000,
[2023/06/01] 00:03:28,114.000000,
[2023/06/01] 00:03:29,101.000000,
[2023/06/01] 00:03:30,117.000000,
[2023/06/01] 00:03:31,107.000000,
[2023/06/01] 00:03:32,101.000000,
[2023/06/01] 00:03:33,115.000000,
[2023/06/01] 00:03:34,102.000000,
[2023/06/01] 00:03:35,113.000000,
[2023/06/01] 00:03:36,107.000000,
[2023/06/01] 00:03:37,104.000000,
[2023/06/01] 00:03:38,102.000000,
[2023/06/01] 00:03:39,109.000000,
[2023/06/01] 00:03:40,108.000000,
[2023/06/01] 00:03:41,108.000000,
[2023/06/01] 00:03:42,109.000000,
[2023/06/01] 00:03:43,101.000000,
[2023/06/01] 00:03:44,98.000000,
[2023/06/01] 00:03:45,106.000000,
[2023/06/01] 00:03:46,108.000000,
[2023/06/01] 00:03:47,106.000000,
[2023/06/01] 00:03:48,104.000000,
[2023/06/01] 00:03:49,103.000000,
[2023/06/01] 00:03:50,108.000000,
[2023/06/01] 00:03:51,100.000000,
[2023/06/01] 00:03:52,103.000000,
[2023/06/01] 00:03:53,109.000000,
[2023/06/01] 00:03:54,102.000000,
[2023/06/01] 00:03:55,111.000000,
[2023/06/01] 00:03:56,107.000000,
[2023/06/01] 00:03:57,103.000000,
[2023/06/01] 00:03:58,100.000000,
[2023/06/01] 00:03:59,105.000000,
[2023/06/01] 00:04:00,109.000000,
[2023/06/01] 00:04:01,108.000000,
[2023/06/01] 00:04:02,102.000000,
[2023/06/01] 00:04:03,115.000000,
[2023/06/01] 00:04:04,104.000000,
[2023/06/01] 00:04:05,106.000000,
[2023/06/01] 00:04:06,100.000000,
[2023/06/01] 00:04:07,104.000000,
[2023/06/01] 00:04:08,109.000000,
[2023/06/01] 00:04:09,106.000000,
[2023/06/01] 00:04:10,99.000000,
[2023/06/01] 00:04:11,107.000000,
[2023/06/01] 00:04:12,107.000000,
[2023/06/01] 00:04:13,100.000000,
[2023/06/01] 00:04:14,102.000000,
[2023/06/01] 00:04:15,108.000000,
[2023/06/01] 00:04:16,103.000000,
[2023/06/01] 00:04:17,111.000000,
[2023/06/01] 00:04:18,109.000000,
[2023/06/01] 00:04:19,104.000000,
[2023/06/01] 00:04:20,115.000000,
[2023/06/01] 00:04:21,110.000000,
[2023/06/01] 00:04:22,101.000000,
[2023/06/01] 00:04:23,115.000000,
[2023/06/01] 00:04:24,103.000000,
[2023/06/01] 00:04:25,100.000000,
[2023/06/01] 00:04:26,112.000000,
[2023/06/01] 00:04:27,107.000000,
[2023/06/01] 00:04:28,105.000000,
[2023/06/01] 00:04:29,109.000000,
[2023/06/01] 00:04:30,105.000000,
[2023/06/01] 00:04:31,106.000000,
[2023/06/01] 00:04:32,109.000000,
[2023/06/01] 00:04:33,101.000000,
[2023/06/01] 00:04:34,104.000000,
[2023/06/01] 00:04:35,100.000000,
[2023/06/01] 00:04:36,101.000000,
[2023/06/01] 00:04:37,106.000000,
[2023/06/01] 00:04:38,102.000000,
[2023/06/01] 00:04:39,107.000000,
[2023/06/01] 00:04:40,110.000000,
[2023/06/01] 00:04:41,99.000000,
[2023/06/01] 00:04:42,114.000000,
[2023/06/01] 00:04:43,107.000000,
[2023/06/01] 00:04:44,102.000000,
[2023/06/01] 00:04:45,115.000000,
[2023/06/01] 00:04:46,116.000000,
[2023/06/01] 00:04:47,110.000000,
[2023/06/01] 00:04:48,101.000000,
[2023/06/01] 00:04:49,98.000000,
[2023/06/01] 00:04:50,104.000000,
[2023/06/01] 00:04:51,102.000000,
[2023/06/01] 00:04:52,115.000000,
[2023/06/01] 00:04:53,106.000000,
[2023/06/01] 00:04:54,105.000000,
[2023/06/01] 00:04:55,108.000000,
[2023/06/01] 00:04:56,103.000000,
[2023/06/01] 00:04:57,100.000000,
[2023/06/01] 00:04:58,104.000000,
[2023/06/01] 00:04:59,103.000000,
[2023/06/01] 00:05:00,101.000000,
[2023/06/01] 00:05:01,110.000000,
[2023/06/01] 00:05:02,106.000000,
[2023/06/01] 00:05:03,109.000000,
[2023/06/01] 00:05:04,106.000000,
[2023/06/01] 00:05:05,105.000000,
[2023/06/01] 00:05:06,103.000000,
[2023/06/01] 00:05:07,114.000000,
[2023/06/01] 00:05:08,110.000000,
[2023/06/01] 00:05:09,105.000000,
[2023/06/01] 00:05:10,101.000000,
[2023/06/01] 00:05:11,110.000000,
[2023/06/01] 00:05:12,108.000000,
[2023/06/01] 00:05:13,99.000000,
[2023/06/01] 00:05:14,100.000000,
[2023/06/01] 00:05:15,113.000000,
[2023/06/01] 00:05:16,105.000000,
[2023/06/01] 00:05:17,109.000000,
[2023/06/01] 00:05:18,100.000000,
[2023/06/01] 00:05:19,116.000000,
[2023/06/01] 00:05:20,113.000000,
[2023/06/01] 00:05:21,99.000000,
[2023/06/01] 00:05:22,108.000000,
[2023/06/01] 00:05:23,101.000000,
[2023/06/01] 00:05:24,109.000000,
[2023/06/01] 00:05:25,108.000000,
[2023/06/01] 00:05:26,110.000000,
[2023/06/01] 00:05:27,107.000000,
[2023/06/01] 00:05:28,104.000000,
[2023/06/01] 00:05:29,113.000000,
[2023/06/01] 00:05:30,105.000000,
[2023/06/01] 00:05:31,100.000000,
[2023/06/01] 00:05:32,111.000000,
[2023/06/01] 00:05:33,113.000000,
[2023/06/01] 00:05:34,106.000000,
[2023/06/01] 00:05:35,114.000000,
[2023/06/01] 00:05:36,106.000000,
[2023/06/01] 00:05:37,110.000000,
[2023/06/01] 00:05:38,106.000000,
[2023/06/01] 00:05:39,104.000000,
[2023/06/01] 00:05:40,104.000000,
[2023/06/01] 00:05:41,111.000000,
[2023/06/01] 00:05:42,107.000000,
[2023/06/01] 00:05:43,109.000000,
[2023/06/01] 00:05:44,105.000000,
[2023/06/01] 00:05:45,112.000000,
[2023/06/01] 00:05:46,105.000000,
[2023/06/01] 00:05:47,105.000000,
[2023/06/01] 00:05:48,113.000000,
[2023/06/01] 00:05:49,107.000000,
[2023/06/01] 00:05:50,102.000000,
[2023/06/01] 00:05:51,110.000000,
[2023/06/01] 00:05:52,105.000000,
[2023/06/01] 00:05:53,110.000000,
[2023/06/01] 00:05:54,98.000000,
[2023/06/01] 00:05:55,113.000000,
[2023/06/01] 00:05:56,108.000000,
[2023/06/01] 00:05:57,98.000000,
[2023/06/01] 00:05:58,100.000000,
[2023/06/01] 00:05:59,108.000000,
[2023/06/01] 00:06:00,108.000000,
[2023/06/01] 00:06:01,107.000000,
[2023/06/01] 00:06:02,100.000000,
[2023/06/01] 00:06:03,108.000000,
[2023/06/01] 00:06:04,109.000000,
[2023/06/01] 00:06:05,101.000000,
[2023/06/01] 00:06:06,118.000000,
[2023/06/01] 00:06:07,109.000000,
[2023/06/01] 00:06:08,114.000000,
[2023/06/01] 00:06:09,107.000000,
[2023/06/01] 00:06:10,103.000000,
[2023/06/01] 00:06:11,115.000000,
[2023/06/01] 00:06:12,108.000000,
[2023/06/01] 00:06:13,100.000000,
[2023/06/01] 00:06:14,107.000000,
[2023/06/01] 00:06:15,108.000000,
[2023/06/01] 00:06:16,102.000000,
[2023/06/01] 00:06:17,98.000000,
[2023/06/01] 00:06:18,111.000000,
[2023/06/01] 00:06:19,104.000000,
[2023/06/01] 00:06:20,104.000000,
[2023/06/01] 00:06:21,102.000000,
[2023/06/01] 00:06:22,112.000000,
[2023/06/01] 00:06:23,106.000000,
[2023/06/01] 00:06:24,105.000000,
[2023/06/01] 00:06:25,111.000000,
[2023/06/01] 00:06:26,109.000000,
[2023/06/01] 00:06:27,99.000000,
[2023/06/01] 00:06:28,102.000000,
[2023/06/01] 00:06:29,112.000000,
[2023/06/01] 00:06:30,106.000000,
[2023/06/01] 00:06:31,111.000000,
[2023/06/01] 00:06:32,102.000000,
[2023/06/01] 00:06:33,99.000000,
[2023/06/01] 00:06:34,107.000000,
[2023/06/01] 00:06:35,107.000000,
[2023/06/01] 00:06:36,97.000000,
[2023/06/01] 00:06:37,104.000000,
[2023/06/01] 00:06:38,104.000000,
[2023/06/01] 00:06:39,108.000000,
[2023/06/01] 00:06:40,108.000000,
[2023/06/01] 00:06:41,99.000000,
[2023/06/01] 00:06:42,110.000000,
[2023/06/01] 00:06:43,104.000000,
[2023/06/01] 00:06:44,115.000000,
[2023/06/01] 00:06:45,108.000000,
[2023/06/01] 00:06:46,104.000000,
[2023/06/01] 00:06:47,99.000000,
[2023/06/01] 00:06:48,101.000000,
[2023/06/01] 00:06:49,105.000000,
[2023/06/01] 00:06:50,102.000000,
[2023/06/01] 00:06:51,102.000000,
[2023/06/01] 00:06:52,111.000000,
[2023/06/01] 00:06:53,108.000000,
[2023/06/01] 00:06:54,107.000000,
[2023/06/01] 00:06:55,104.000000,
[2023/06/01] 00:06:56,105.000000,
[2023/06/01] 00:06:57,104.000000,
[2023/06/01] 00:06:58,107.000000,
[2023/06/01] 00:06:59,108.000000,
[2023/06/01] 00:07:00,100.000000,
[2023/06/01] 00:07:01,113.000000,
[2023/06/01] 00:07:02,111.000000,
[2023/06/01] 00:07:03,109.000000,
[2023/06/01] 00:07:04,107.000000,
[2023/06/01] 00:07:05,100.000000,
[2023/06/01] 00:07:06,101.000000,
[2023/06/01] 00:07:07,110.000000,
[2023/06/01] 00:07:08,106.000000,
[2023/06/01] 00:07:09,108.000000,
[2023/06/01] 00:07:10,110.000000,
[2023/06/01] 00:07:11,106.000000,
[2023/06/01] 00:07:12,98.000000,
[2023/06/01] 00:07:13,113.000000,
[2023/06/01] 00:07:14,107.000000,
[2023/06/01] 00:07:15,108.000000,
[2023/06/01] 00:07:16,100.000000,
[2023/06/01] 00:07:17,100.000000,
[2023/06/01] 00:07:18,114.000000,
[2023/06/01] 00:07:19,108.000000,
[2023/06/01] 00:07:20,107.000000,
[2023/06/01] 00:07:21,109.000000,
[2023/06/01] 00:07:22,103.000000,
[2023/06/01] 00:07:23,106.000000,
[2023/06/01] 00:07:24,107.000000,
[2023/06/01] 00:07:25,105.000000,
[2023/06/01] 00:07:26,105.000000,
[2023/06/01] 00:07:27,104.000000,
[2023/06/01] 00:07:28,104.000000,
[2023/06/01] 00:07:29,99.000000,
[2023/06/01] 00:07:30,115.000000,
[2023/06/01] 00:07:31,114.000000,
[2023/06/01] 00:07:32,109.000000,
[2023/06/01] 00:07:33,105.000000,
[2023/06/01] 00:07:34,98.000000,
[2023/06/01] 00:07:35,112.000000,
[2023/06/01] 00:07:36,107.000000,
[2023/06/01] 00:07:37,100.000000,
[2023/06/01] 00:07:38,105.000000,
[2023/06/01] 00:07:39,109.000000,
[2023/06/01] 00:07:40,112.000000,
[2023/06/01] 00:07:41,110.000000,
[2023/06/01] 00:07:42,106.000000,
[2023/06/01] 00:07:43,103.000000,
[2023/06/01] 00:07:44,101.000000,
[2023/06/01] 00:07:45,98.000000,
[2023/06/01] 00:07:46,110.000000,
[2023/06/01] 00:07:47,99.000000,
[2023/06/01] 00:07:48,114.000000,
[2023/06/01] 00:07:49,107.000000,
[2023/06/01] 00:07:50,100.000000,
[2023/06/01] 00:07:51,111.000000,
[2023/06/01] 00:07:52,107.000000,
[2023/06/01] 00:07:53,102.000000,
[2023/06/01] 00:07:54,107.000000,
[2023/06/01] 00:07:55,100.000000,
[2023/06/01] 00:07:56,113.000000,
[2023/06/01] 00:07:57,104.000000,
[2023/06/01] 00:07:58,100.000000,
[2023/06/01] 00:07:59,100.000000,
[2023/06/01] 00:08:00,98.000000,
[2023/06/01] 00:08:01,108.000000,
[2023/06/01] 00:08:02,111.000000,
[2023/06/01] 00:08:03,105.000000,
[2023/06/01] 00:08:04,108.000000,
[2023/06/01] 00:08:05,102.000000,
[2023/06/01] 00:08:06,98.000000,
[2023/06/01] 00:08:07,114.000000,
[2023/06/01] 00:08:08,112.000000,
[2023/06/01] 00:08:09,108.000000,
[2023/06/01] 00:08:10,106.000000,
[2023/06/01] 00:08:11,100.000000,
[2023/06/01] 00:08:12,105.000000,
[2023/06/01] 00:08:13,115.000000,
[2023/06/01] 00:08:14,108.000000,
[2023/06/01] 00:08:15,107.000000,
[2023/06/01] 00:08:16,107.000000,
[2023/06/01] 00:08:17,99.000000,
[2023/06/01] 00:08:18,103.000000,
[2023/06/01] 00:08:19,98.000000,
[2023/06/01] 00:08:20,114.000000,
[2023/06/01] 00:08:21,113.000000,
[2023/06/01] 00:08:22,103.000000,
[2023/06/01] 00:08:23,119.000000,
[2023/06/01] 00:08:24,109.000000,
[2023/06/01] 00:08:25,102.000000,
[2023/06/01] 00:08:26,106.000000,
[2023/06/01] 00:08:27,99.000000,
[2023/06/01] 00:08:28,99.000000,
[2023/06/01] 00:08:29,99.000000,
[2023/06/01] 00:08:30,116.000000,
