,º§Æ®Ã³Áü,
[2023/06/01] 16:48:53,151.000000,
[2023/06/01] 16:48:54,148.000000,
[2023/06/01] 16:48:55,162.000000,
[2023/06/01] 16:48:56,176.000000,
[2023/06/01] 16:48:57,162.000000,
[2023/06/01] 16:48:58,154.000000,
[2023/06/01] 16:48:59,181.000000,
[2023/06/01] 16:49:00,152.000000,
[2023/06/01] 16:49:01,167.000000,
[2023/06/01] 16:49:02,185.000000,
[2023/06/01] 16:49:03,155.000000,
[2023/06/01] 16:49:04,189.000000,
[2023/06/01] 16:49:05,151.000000,
[2023/06/01] 16:49:06,156.000000,
[2023/06/01] 16:49:07,171.000000,
[2023/06/01] 16:49:08,162.000000,
[2023/06/01] 16:49:09,150.000000,
[2023/06/01] 16:49:10,160.000000,
[2023/06/01] 16:49:11,174.000000,
[2023/06/01] 16:49:12,149.000000,
[2023/06/01] 16:49:13,165.000000,
[2023/06/01] 16:49:14,184.000000,
[2023/06/01] 16:49:15,156.000000,
[2023/06/01] 16:49:16,168.000000,
[2023/06/01] 16:49:17,179.000000,
[2023/06/01] 16:49:18,168.000000,
[2023/06/01] 16:49:19,155.000000,
[2023/06/01] 16:49:20,159.000000,
[2023/06/01] 16:49:21,179.000000,
[2023/06/01] 16:49:22,149.000000,
[2023/06/01] 16:49:23,158.000000,
[2023/06/01] 16:49:24,176.000000,
[2023/06/01] 16:49:25,152.000000,
[2023/06/01] 16:49:26,160.000000,
[2023/06/01] 16:49:27,187.000000,
[2023/06/01] 16:49:28,158.000000,
[2023/06/01] 16:49:29,167.000000,
[2023/06/01] 16:49:30,144.000000,
[2023/06/01] 16:49:31,152.000000,
[2023/06/01] 16:49:32,151.000000,
[2023/06/01] 16:49:33,166.000000,
[2023/06/01] 16:49:34,157.000000,
[2023/06/01] 16:49:35,165.000000,
[2023/06/01] 16:49:36,158.000000,
[2023/06/01] 16:49:37,153.000000,
[2023/06/01] 16:49:38,172.000000,
[2023/06/01] 16:49:39,147.000000,
[2023/06/01] 16:49:40,158.000000,
[2023/06/01] 16:49:41,181.000000,
[2023/06/01] 16:49:42,172.000000,
[2023/06/01] 16:49:43,150.000000,
[2023/06/01] 16:49:44,160.000000,
[2023/06/01] 16:49:45,147.000000,
[2023/06/01] 16:49:46,151.000000,
[2023/06/01] 16:49:47,164.000000,
[2023/06/01] 16:49:48,187.000000,
[2023/06/01] 16:49:49,157.000000,
[2023/06/01] 16:49:50,173.000000,
[2023/06/01] 16:49:51,150.000000,
[2023/06/01] 16:49:52,157.000000,
[2023/06/01] 16:49:53,179.000000,
[2023/06/01] 16:49:54,152.000000,
[2023/06/01] 16:49:55,154.000000,
[2023/06/01] 16:49:56,163.000000,
[2023/06/01] 16:49:57,147.000000,
[2023/06/01] 16:49:58,154.000000,
[2023/06/01] 16:49:59,172.000000,
[2023/06/01] 16:50:00,148.000000,
[2023/06/01] 16:50:01,158.000000,
[2023/06/01] 16:50:02,175.000000,
[2023/06/01] 16:50:03,150.000000,
[2023/06/01] 16:50:04,164.000000,
[2023/06/01] 16:50:05,167.000000,
[2023/06/01] 16:50:06,180.000000,
[2023/06/01] 16:50:07,157.000000,
[2023/06/01] 16:50:08,175.000000,
[2023/06/01] 16:50:09,152.000000,
[2023/06/01] 16:50:10,158.000000,
[2023/06/01] 16:50:11,183.000000,
[2023/06/01] 16:50:12,153.000000,
[2023/06/01] 16:50:13,173.000000,
[2023/06/01] 16:50:14,147.000000,
[2023/06/01] 16:50:15,183.000000,
[2023/06/01] 16:50:16,155.000000,
[2023/06/01] 16:50:17,150.000000,
[2023/06/01] 16:50:18,146.000000,
[2023/06/01] 16:50:19,157.000000,
[2023/06/01] 16:50:20,177.000000,
[2023/06/01] 16:50:21,156.000000,
[2023/06/01] 16:50:22,168.000000,
[2023/06/01] 16:50:23,150.000000,
[2023/06/01] 16:50:24,159.000000,
[2023/06/01] 16:50:25,181.000000,
[2023/06/01] 16:50:26,153.000000,
[2023/06/01] 16:50:27,161.000000,
[2023/06/01] 16:50:28,174.000000,
[2023/06/01] 16:50:29,150.000000,
[2023/06/01] 16:50:30,157.000000,
[2023/06/01] 16:50:31,153.000000,
[2023/06/01] 16:50:32,166.000000,
[2023/06/01] 16:50:33,178.000000,
[2023/06/01] 16:50:34,147.000000,
[2023/06/01] 16:50:35,163.000000,
[2023/06/01] 16:50:36,189.000000,
[2023/06/01] 16:50:37,158.000000,
[2023/06/01] 16:50:38,1041.000000,
[2023/06/01] 16:50:39,148.000000,
[2023/06/01] 16:50:40,153.000000,
[2023/06/01] 16:50:41,178.000000,
[2023/06/01] 16:50:42,147.000000,
[2023/06/01] 16:50:43,149.000000,
[2023/06/01] 16:50:44,154.000000,
[2023/06/01] 16:50:45,165.000000,
[2023/06/01] 16:50:46,149.000000,
[2023/06/01] 16:50:47,161.000000,
[2023/06/01] 16:50:48,184.000000,
[2023/06/01] 16:50:49,151.000000,
[2023/06/01] 16:50:50,161.000000,
[2023/06/01] 16:50:51,175.000000,
[2023/06/01] 16:50:52,274.000000,
[2023/06/01] 16:50:53,147.000000,
[2023/06/01] 16:50:54,162.000000,
[2023/06/01] 16:50:55,174.000000,
[2023/06/01] 16:50:56,147.000000,
[2023/06/01] 16:50:57,160.000000,
[2023/06/01] 16:50:58,186.000000,
[2023/06/01] 16:50:59,153.000000,
[2023/06/01] 16:51:00,165.000000,
[2023/06/01] 16:51:01,180.000000,
[2023/06/01] 16:51:02,149.000000,
[2023/06/01] 16:51:03,166.000000,
[2023/06/01] 16:51:04,152.000000,
[2023/06/01] 16:51:05,159.000000,
[2023/06/01] 16:51:06,156.000000,
[2023/06/01] 16:51:07,172.000000,
[2023/06/01] 16:51:08,147.000000,
[2023/06/01] 16:51:09,155.000000,
[2023/06/01] 16:51:10,174.000000,
[2023/06/01] 16:51:11,150.000000,
[2023/06/01] 16:51:12,161.000000,
[2023/06/01] 16:51:13,172.000000,
[2023/06/01] 16:51:14,151.000000,
[2023/06/01] 16:51:15,153.000000,
[2023/06/01] 16:51:16,163.000000,
[2023/06/01] 16:51:17,151.000000,
[2023/06/01] 16:51:18,145.000000,
[2023/06/01] 16:51:19,150.000000,
[2023/06/01] 16:51:20,167.000000,
[2023/06/01] 16:51:21,186.000000,
[2023/06/01] 16:51:22,155.000000,
[2023/06/01] 16:51:23,174.000000,
[2023/06/01] 16:51:24,146.000000,
[2023/06/01] 16:51:25,152.000000,
[2023/06/01] 16:51:26,172.000000,
[2023/06/01] 16:51:27,152.000000,
[2023/06/01] 16:51:28,155.000000,
[2023/06/01] 16:51:29,161.000000,
[2023/06/01] 16:51:30,182.000000,
[2023/06/01] 16:51:31,155.000000,
[2023/06/01] 16:51:32,165.000000,
[2023/06/01] 16:51:33,153.000000,
[2023/06/01] 16:51:34,151.000000,
[2023/06/01] 16:51:35,166.000000,
[2023/06/01] 16:51:36,159.000000,
[2023/06/01] 16:51:37,155.000000,
[2023/06/01] 16:51:38,180.000000,
[2023/06/01] 16:51:39,153.000000,
[2023/06/01] 16:51:40,165.000000,
[2023/06/01] 16:51:41,147.000000,
[2023/06/01] 16:51:42,158.000000,
[2023/06/01] 16:51:43,159.000000,
[2023/06/01] 16:51:44,180.000000,
[2023/06/01] 16:51:45,153.000000,
[2023/06/01] 16:51:46,163.000000,
[2023/06/01] 16:51:47,185.000000,
[2023/06/01] 16:51:48,157.000000,
[2023/06/01] 16:51:49,171.000000,
[2023/06/01] 16:51:50,150.000000,
[2023/06/01] 16:51:51,155.000000,
[2023/06/01] 16:51:52,178.000000,
[2023/06/01] 16:51:53,158.000000,
[2023/06/01] 16:51:54,170.000000,
[2023/06/01] 16:51:55,170.000000,
[2023/06/01] 16:51:56,148.000000,
[2023/06/01] 16:51:57,162.000000,
[2023/06/01] 16:51:58,180.000000,
[2023/06/01] 16:51:59,152.000000,
[2023/06/01] 16:52:00,160.000000,
[2023/06/01] 16:52:01,184.000000,
[2023/06/01] 16:52:02,161.000000,
[2023/06/01] 16:52:03,171.000000,
[2023/06/01] 16:52:04,156.000000,
[2023/06/01] 16:52:05,169.000000,
[2023/06/01] 16:52:06,178.000000,
[2023/06/01] 16:52:07,187.000000,
[2023/06/01] 16:52:08,153.000000,
[2023/06/01] 16:52:09,171.000000,
[2023/06/01] 16:52:10,157.000000,
[2023/06/01] 16:52:11,159.000000,
[2023/06/01] 16:52:12,168.000000,
[2023/06/01] 16:52:13,146.000000,
[2023/06/01] 16:52:14,157.000000,
[2023/06/01] 16:52:15,186.000000,
[2023/06/01] 16:52:16,153.000000,
[2023/06/01] 16:52:17,164.000000,
[2023/06/01] 16:52:18,158.000000,
[2023/06/01] 16:52:19,164.000000,
[2023/06/01] 16:52:20,158.000000,
[2023/06/01] 16:52:21,183.000000,
[2023/06/01] 16:52:22,159.000000,
[2023/06/01] 16:52:23,176.000000,
[2023/06/01] 16:52:24,152.000000,
[2023/06/01] 16:52:25,165.000000,
[2023/06/01] 16:52:26,148.000000,
[2023/06/01] 16:52:27,159.000000,
[2023/06/01] 16:52:28,179.000000,
[2023/06/01] 16:52:29,149.000000,
[2023/06/01] 16:52:30,157.000000,
[2023/06/01] 16:52:31,157.000000,
[2023/06/01] 16:52:32,171.000000,
[2023/06/01] 16:52:33,161.000000,
[2023/06/01] 16:52:34,162.000000,
[2023/06/01] 16:52:35,176.000000,
[2023/06/01] 16:52:36,151.000000,
[2023/06/01] 16:52:37,183.000000,
[2023/06/01] 16:52:38,152.000000,
[2023/06/01] 16:52:39,158.000000,
[2023/06/01] 16:52:40,175.000000,
[2023/06/01] 16:52:41,156.000000,
[2023/06/01] 16:52:42,184.000000,
[2023/06/01] 16:52:43,177.000000,
[2023/06/01] 16:52:44,152.000000,
[2023/06/01] 16:52:45,161.000000,
[2023/06/01] 16:52:46,146.000000,
[2023/06/01] 16:52:47,162.000000,
[2023/06/01] 16:52:48,179.000000,
[2023/06/01] 16:52:49,149.000000,
[2023/06/01] 16:52:50,154.000000,
[2023/06/01] 16:52:51,174.000000,
[2023/06/01] 16:52:52,159.000000,
[2023/06/01] 16:52:53,907.000000,
[2023/06/01] 16:52:54,152.000000,
[2023/06/01] 16:52:55,148.000000,
[2023/06/01] 16:52:56,160.000000,
[2023/06/01] 16:52:57,152.000000,
[2023/06/01] 16:52:58,160.000000,
[2023/06/01] 16:52:59,189.000000,
[2023/06/01] 16:53:00,151.000000,
[2023/06/01] 16:53:01,174.000000,
[2023/06/01] 16:53:02,149.000000,
[2023/06/01] 16:53:03,162.000000,
[2023/06/01] 16:53:04,175.000000,
[2023/06/01] 16:53:05,154.000000,
[2023/06/01] 16:53:06,153.000000,
[2023/06/01] 16:53:07,161.000000,
[2023/06/01] 16:53:08,154.000000,
[2023/06/01] 16:53:09,148.000000,
[2023/06/01] 16:53:10,155.000000,
[2023/06/01] 16:53:11,159.000000,
[2023/06/01] 16:53:12,186.000000,
[2023/06/01] 16:53:13,152.000000,
[2023/06/01] 16:53:14,161.000000,
[2023/06/01] 16:53:15,168.000000,
[2023/06/01] 16:53:16,156.000000,
[2023/06/01] 16:53:17,158.000000,
[2023/06/01] 16:53:18,182.000000,
[2023/06/01] 16:53:19,149.000000,
[2023/06/01] 16:53:20,163.000000,
[2023/06/01] 16:53:21,148.000000,
[2023/06/01] 16:53:22,161.000000,
[2023/06/01] 16:53:23,177.000000,
[2023/06/01] 16:53:24,149.000000,
[2023/06/01] 16:53:25,164.000000,
[2023/06/01] 16:53:26,189.000000,
[2023/06/01] 16:53:27,158.000000,
[2023/06/01] 16:53:28,154.000000,
[2023/06/01] 16:53:29,163.000000,
[2023/06/01] 16:53:30,149.000000,
[2023/06/01] 16:53:31,157.000000,
[2023/06/01] 16:53:32,169.000000,
[2023/06/01] 16:53:33,148.000000,
[2023/06/01] 16:53:34,152.000000,
[2023/06/01] 16:53:35,184.000000,
[2023/06/01] 16:53:36,156.000000,
[2023/06/01] 16:53:37,163.000000,
[2023/06/01] 16:53:38,183.000000,
[2023/06/01] 16:53:39,154.000000,
[2023/06/01] 16:53:40,152.000000,
[2023/06/01] 16:53:41,159.000000,
[2023/06/01] 16:53:42,169.000000,
[2023/06/01] 16:53:43,191.000000,
[2023/06/01] 16:53:44,158.000000,
[2023/06/01] 16:53:45,165.000000,
[2023/06/01] 16:53:46,147.000000,
[2023/06/01] 16:53:47,160.000000,
[2023/06/01] 16:53:48,167.000000,
[2023/06/01] 16:53:49,153.000000,
[2023/06/01] 16:53:50,158.000000,
[2023/06/01] 16:53:51,174.000000,
[2023/06/01] 16:53:52,169.000000,
[2023/06/01] 16:53:53,181.000000,
[2023/06/01] 16:53:54,160.000000,
[2023/06/01] 16:53:55,149.000000,
[2023/06/01] 16:53:56,172.000000,
[2023/06/01] 16:53:57,154.000000,
[2023/06/01] 16:53:58,156.000000,
[2023/06/01] 16:53:59,171.000000,
[2023/06/01] 16:54:00,170.000000,
[2023/06/01] 16:54:01,166.000000,
[2023/06/01] 16:54:02,149.000000,
[2023/06/01] 16:54:03,159.000000,
[2023/06/01] 16:54:04,185.000000,
[2023/06/01] 16:54:05,167.000000,
[2023/06/01] 16:54:06,145.000000,
[2023/06/01] 16:54:07,162.000000,
[2023/06/01] 16:54:08,182.000000,
[2023/06/01] 16:54:09,154.000000,
[2023/06/01] 16:54:10,171.000000,
[2023/06/01] 16:54:11,152.000000,
[2023/06/01] 16:54:12,152.000000,
[2023/06/01] 16:54:13,164.000000,
[2023/06/01] 16:54:14,181.000000,
[2023/06/01] 16:54:15,147.000000,
[2023/06/01] 16:54:16,147.000000,
[2023/06/01] 16:54:17,155.000000,
[2023/06/01] 16:54:18,188.000000,
[2023/06/01] 16:54:19,152.000000,
[2023/06/01] 16:54:20,163.000000,
[2023/06/01] 16:54:21,166.000000,
[2023/06/01] 16:54:22,155.000000,
[2023/06/01] 16:54:23,188.000000,
[2023/06/01] 16:54:24,148.000000,
[2023/06/01] 16:54:25,163.000000,
[2023/06/01] 16:54:26,190.000000,
[2023/06/01] 16:54:27,152.000000,
[2023/06/01] 16:54:28,152.000000,
[2023/06/01] 16:54:29,160.000000,
[2023/06/01] 16:54:30,172.000000,
[2023/06/01] 16:54:31,152.000000,
[2023/06/01] 16:54:32,160.000000,
[2023/06/01] 16:54:33,167.000000,
[2023/06/01] 16:54:34,145.000000,
[2023/06/01] 16:54:35,158.000000,
[2023/06/01] 16:54:36,171.000000,
[2023/06/01] 16:54:37,152.000000,
[2023/06/01] 16:54:38,172.000000,
[2023/06/01] 16:54:39,185.000000,
[2023/06/01] 16:54:40,180.000000,
[2023/06/01] 16:54:41,153.000000,
[2023/06/01] 16:54:42,152.000000,
[2023/06/01] 16:54:43,186.000000,
[2023/06/01] 16:54:44,149.000000,
[2023/06/01] 16:54:45,173.000000,
[2023/06/01] 16:54:46,153.000000,
[2023/06/01] 16:54:47,157.000000,
[2023/06/01] 16:54:48,172.000000,
[2023/06/01] 16:54:49,150.000000,
[2023/06/01] 16:54:50,155.000000,
[2023/06/01] 16:54:51,191.000000,
[2023/06/01] 16:54:52,155.000000,
[2023/06/01] 16:54:53,155.000000,
[2023/06/01] 16:54:54,160.000000,
[2023/06/01] 16:54:55,151.000000,
[2023/06/01] 16:54:56,162.000000,
[2023/06/01] 16:54:57,187.000000,
[2023/06/01] 16:54:58,151.000000,
[2023/06/01] 16:54:59,161.000000,
[2023/06/01] 16:55:00,176.000000,
[2023/06/01] 16:55:01,152.000000,
[2023/06/01] 16:55:02,162.000000,
[2023/06/01] 16:55:03,152.000000,
[2023/06/01] 16:55:04,158.000000,
[2023/06/01] 16:55:05,155.000000,
[2023/06/01] 16:55:06,163.000000,
[2023/06/01] 16:55:07,179.000000,
[2023/06/01] 16:55:08,160.000000,
[2023/06/01] 16:55:09,172.000000,
[2023/06/01] 16:55:10,150.000000,
[2023/06/01] 16:55:11,160.000000,
[2023/06/01] 16:55:12,182.000000,
[2023/06/01] 16:55:13,155.000000,
[2023/06/01] 16:55:14,163.000000,
[2023/06/01] 16:55:15,162.000000,
[2023/06/01] 16:55:16,156.000000,
[2023/06/01] 16:55:17,165.000000,
[2023/06/01] 16:55:18,159.000000,
[2023/06/01] 16:55:19,178.000000,
[2023/06/01] 16:55:20,152.000000,
[2023/06/01] 16:55:21,161.000000,
[2023/06/01] 16:55:22,147.000000,
[2023/06/01] 16:55:23,163.000000,
[2023/06/01] 16:55:24,183.000000,
[2023/06/01] 16:55:25,153.000000,
[2023/06/01] 16:55:26,163.000000,
[2023/06/01] 16:55:27,190.000000,
[2023/06/01] 16:55:28,159.000000,
[2023/06/01] 16:55:29,740.000000,
[2023/06/01] 16:55:30,170.000000,
[2023/06/01] 16:55:31,151.000000,
[2023/06/01] 16:55:32,160.000000,
[2023/06/01] 16:55:33,185.000000,
[2023/06/01] 16:55:34,158.000000,
[2023/06/01] 16:55:35,1081.000000,
[2023/06/01] 16:55:36,153.000000,
[2023/06/01] 16:55:37,160.000000,
[2023/06/01] 16:55:38,152.000000,
[2023/06/01] 16:55:39,155.000000,
[2023/06/01] 16:55:40,152.000000,
[2023/06/01] 16:55:41,172.000000,
[2023/06/01] 16:55:42,188.000000,
[2023/06/01] 16:55:43,179.000000,
[2023/06/01] 16:55:44,153.000000,
[2023/06/01] 16:55:45,169.000000,
[2023/06/01] 16:55:46,150.000000,
[2023/06/01] 16:55:47,164.000000,
[2023/06/01] 16:55:48,156.000000,
[2023/06/01] 16:55:49,160.000000,
[2023/06/01] 16:55:50,166.000000,
[2023/06/01] 16:55:51,147.000000,
[2023/06/01] 16:55:52,161.000000,
[2023/06/01] 16:55:53,153.000000,
[2023/06/01] 16:55:54,173.000000,
[2023/06/01] 16:55:55,157.000000,
[2023/06/01] 16:55:56,170.000000,
[2023/06/01] 16:55:57,180.000000,
[2023/06/01] 16:55:58,152.000000,
[2023/06/01] 16:55:59,162.000000,
[2023/06/01] 16:56:00,187.000000,
[2023/06/01] 16:56:01,150.000000,
[2023/06/01] 16:56:02,157.000000,
[2023/06/01] 16:56:03,172.000000,
[2023/06/01] 16:56:04,149.000000,
[2023/06/01] 16:56:05,166.000000,
[2023/06/01] 16:56:06,181.000000,
[2023/06/01] 16:56:07,151.000000,
[2023/06/01] 16:56:08,166.000000,
[2023/06/01] 16:56:09,157.000000,
[2023/06/01] 16:56:10,148.000000,
[2023/06/01] 16:56:11,166.000000,
[2023/06/01] 16:56:12,176.000000,
[2023/06/01] 16:56:13,146.000000,
[2023/06/01] 16:56:14,156.000000,
[2023/06/01] 16:56:15,150.000000,
[2023/06/01] 16:56:16,158.000000,
[2023/06/01] 16:56:17,178.000000,
[2023/06/01] 16:56:18,148.000000,
[2023/06/01] 16:56:19,160.000000,
[2023/06/01] 16:56:20,173.000000,
[2023/06/01] 16:56:21,165.000000,
[2023/06/01] 16:56:22,189.000000,
[2023/06/01] 16:56:23,158.000000,
[2023/06/01] 16:56:24,173.000000,
[2023/06/01] 16:56:25,148.000000,
[2023/06/01] 16:56:26,161.000000,
[2023/06/01] 16:56:27,172.000000,
[2023/06/01] 16:56:28,168.000000,
[2023/06/01] 16:56:29,158.000000,
[2023/06/01] 16:56:30,174.000000,
[2023/06/01] 16:56:31,150.000000,
[2023/06/01] 16:56:32,151.000000,
[2023/06/01] 16:56:33,159.000000,
[2023/06/01] 16:56:34,177.000000,
[2023/06/01] 16:56:35,179.000000,
[2023/06/01] 16:56:36,154.000000,
[2023/06/01] 16:56:37,821.000000,
[2023/06/01] 16:56:38,151.000000,
[2023/06/01] 16:56:39,172.000000,
[2023/06/01] 16:56:40,159.000000,
[2023/06/01] 16:56:41,159.000000,
[2023/06/01] 16:56:42,184.000000,
[2023/06/01] 16:56:43,152.000000,
[2023/06/01] 16:56:44,172.000000,
[2023/06/01] 16:56:45,152.000000,
[2023/06/01] 16:56:46,161.000000,
[2023/06/01] 16:56:47,157.000000,
[2023/06/01] 16:56:48,178.000000,
[2023/06/01] 16:56:49,155.000000,
[2023/06/01] 16:56:50,165.000000,
[2023/06/01] 16:56:51,185.000000,
[2023/06/01] 16:56:52,150.000000,
[2023/06/01] 16:56:53,163.000000,
[2023/06/01] 16:56:54,193.000000,
[2023/06/01] 16:56:55,156.000000,
[2023/06/01] 16:56:56,165.000000,
[2023/06/01] 16:56:57,167.000000,
[2023/06/01] 16:56:58,178.000000,
[2023/06/01] 16:56:59,182.000000,
[2023/06/01] 16:57:00,160.000000,
[2023/06/01] 16:57:01,165.000000,
[2023/06/01] 16:57:02,180.000000,
[2023/06/01] 16:57:03,154.000000,
[2023/06/01] 16:57:04,166.000000,
[2023/06/01] 16:57:05,189.000000,
[2023/06/01] 16:57:06,154.000000,
[2023/06/01] 16:57:07,164.000000,
[2023/06/01] 16:57:08,151.000000,
[2023/06/01] 16:57:09,161.000000,
[2023/06/01] 16:57:10,156.000000,
[2023/06/01] 16:57:11,175.000000,
[2023/06/01] 16:57:12,146.000000,
[2023/06/01] 16:57:13,160.000000,
[2023/06/01] 16:57:14,147.000000,
[2023/06/01] 16:57:15,151.000000,
[2023/06/01] 16:57:16,168.000000,
[2023/06/01] 16:57:17,150.000000,
[2023/06/01] 16:57:18,161.000000,
[2023/06/01] 16:57:19,183.000000,
[2023/06/01] 16:57:20,152.000000,
[2023/06/01] 16:57:21,149.000000,
[2023/06/01] 16:57:22,164.000000,
[2023/06/01] 16:57:23,152.000000,
[2023/06/01] 16:57:24,160.000000,
[2023/06/01] 16:57:25,188.000000,
[2023/06/01] 16:57:26,154.000000,
[2023/06/01] 16:57:27,174.000000,
[2023/06/01] 16:57:28,152.000000,
[2023/06/01] 16:57:29,159.000000,
[2023/06/01] 16:57:30,171.000000,
[2023/06/01] 16:57:31,153.000000,
[2023/06/01] 16:57:32,156.000000,
[2023/06/01] 16:57:33,178.000000,
[2023/06/01] 16:57:34,152.000000,
[2023/06/01] 16:57:35,149.000000,
[2023/06/01] 16:57:36,159.000000,
[2023/06/01] 16:57:37,158.000000,
[2023/06/01] 16:57:38,177.000000,
[2023/06/01] 16:57:39,162.000000,
[2023/06/01] 16:57:40,182.000000,
[2023/06/01] 16:57:41,157.000000,
[2023/06/01] 16:57:42,164.000000,
[2023/06/01] 16:57:43,146.000000,
[2023/06/01] 16:57:44,169.000000,
[2023/06/01] 16:57:45,180.000000,
[2023/06/01] 16:57:46,152.000000,
[2023/06/01] 16:57:47,163.000000,
[2023/06/01] 16:57:48,157.000000,
[2023/06/01] 16:57:49,182.000000,
[2023/06/01] 16:57:50,148.000000,
[2023/06/01] 16:57:51,164.000000,
[2023/06/01] 16:57:52,191.000000,
[2023/06/01] 16:57:53,156.000000,
[2023/06/01] 16:57:54,187.000000,
[2023/06/01] 16:57:55,154.000000,
[2023/06/01] 16:57:56,175.000000,
[2023/06/01] 16:57:57,149.000000,
[2023/06/01] 16:57:58,147.000000,
[2023/06/01] 16:57:59,162.000000,
[2023/06/01] 16:58:00,181.000000,
[2023/06/01] 16:58:01,179.000000,
[2023/06/01] 16:58:02,149.000000,
[2023/06/01] 16:58:03,159.000000,
[2023/06/01] 16:58:04,172.000000,
[2023/06/01] 16:58:05,152.000000,
[2023/06/01] 16:58:06,161.000000,
[2023/06/01] 16:58:07,170.000000,
[2023/06/01] 16:58:08,185.000000,
[2023/06/01] 16:58:09,154.000000,
[2023/06/01] 16:58:10,149.000000,
[2023/06/01] 16:58:11,162.000000,
[2023/06/01] 16:58:12,184.000000,
[2023/06/01] 16:58:13,154.000000,
[2023/06/01] 16:58:14,164.000000,
[2023/06/01] 16:58:15,191.000000,
[2023/06/01] 16:58:16,152.000000,
[2023/06/01] 16:58:17,159.000000,
[2023/06/01] 16:58:18,192.000000,
[2023/06/01] 16:58:19,153.000000,
[2023/06/01] 16:58:20,164.000000,
[2023/06/01] 16:58:21,149.000000,
[2023/06/01] 16:58:22,158.000000,
[2023/06/01] 16:58:23,170.000000,
[2023/06/01] 16:58:24,158.000000,
[2023/06/01] 16:58:25,156.000000,
[2023/06/01] 16:58:26,158.000000,
[2023/06/01] 16:58:27,175.000000,
[2023/06/01] 16:58:28,152.000000,
[2023/06/01] 16:58:29,159.000000,
[2023/06/01] 16:58:30,165.000000,
[2023/06/01] 16:58:31,152.000000,
[2023/06/01] 16:58:32,160.000000,
[2023/06/01] 16:58:33,188.000000,
[2023/06/01] 16:58:34,157.000000,
[2023/06/01] 16:58:35,149.000000,
[2023/06/01] 16:58:36,149.000000,
[2023/06/01] 16:58:37,179.000000,
[2023/06/01] 16:58:38,152.000000,
[2023/06/01] 16:58:39,163.000000,
[2023/06/01] 16:58:40,170.000000,
[2023/06/01] 16:58:41,155.000000,
[2023/06/01] 16:58:42,154.000000,
[2023/06/01] 16:58:43,169.000000,
[2023/06/01] 16:58:44,153.000000,
[2023/06/01] 16:58:45,159.000000,
[2023/06/01] 16:58:46,175.000000,
[2023/06/01] 16:58:47,170.000000,
[2023/06/01] 16:58:48,149.000000,
[2023/06/01] 16:58:49,160.000000,
[2023/06/01] 16:58:50,173.000000,
[2023/06/01] 16:58:51,153.000000,
[2023/06/01] 16:58:52,165.000000,
[2023/06/01] 16:58:53,193.000000,
[2023/06/01] 16:58:54,157.000000,
[2023/06/01] 16:58:55,168.000000,
[2023/06/01] 16:58:56,153.000000,
[2023/06/01] 16:58:57,162.000000,
[2023/06/01] 16:58:58,171.000000,
[2023/06/01] 16:58:59,171.000000,
[2023/06/01] 16:59:00,153.000000,
[2023/06/01] 16:59:01,157.000000,
[2023/06/01] 16:59:02,153.000000,
[2023/06/01] 16:59:03,152.000000,
[2023/06/01] 16:59:04,178.000000,
[2023/06/01] 16:59:05,152.000000,
[2023/06/01] 16:59:06,164.000000,
[2023/06/01] 16:59:07,152.000000,
[2023/06/01] 16:59:08,159.000000,
[2023/06/01] 16:59:09,172.000000,
[2023/06/01] 16:59:10,151.000000,
[2023/06/01] 16:59:11,159.000000,
[2023/06/01] 16:59:12,154.000000,
[2023/06/01] 16:59:13,159.000000,
[2023/06/01] 16:59:14,185.000000,
[2023/06/01] 16:59:15,152.000000,
[2023/06/01] 16:59:16,165.000000,
[2023/06/01] 16:59:17,189.000000,
[2023/06/01] 16:59:18,152.000000,
[2023/06/01] 16:59:19,169.000000,
[2023/06/01] 16:59:20,152.000000,
[2023/06/01] 16:59:21,157.000000,
[2023/06/01] 16:59:22,166.000000,
[2023/06/01] 16:59:23,149.000000,
[2023/06/01] 16:59:24,162.000000,
[2023/06/01] 16:59:25,157.000000,
[2023/06/01] 16:59:26,183.000000,
[2023/06/01] 16:59:27,148.000000,
[2023/06/01] 16:59:28,156.000000,
[2023/06/01] 16:59:29,187.000000,
[2023/06/01] 16:59:30,164.000000,
[2023/06/01] 16:59:31,159.000000,
[2023/06/01] 16:59:32,173.000000,
[2023/06/01] 16:59:33,155.000000,
[2023/06/01] 16:59:34,163.000000,
[2023/06/01] 16:59:35,187.000000,
[2023/06/01] 16:59:36,174.000000,
[2023/06/01] 16:59:37,160.000000,
[2023/06/01] 16:59:38,157.000000,
[2023/06/01] 16:59:39,185.000000,
[2023/06/01] 16:59:40,154.000000,
[2023/06/01] 16:59:41,166.000000,
[2023/06/01] 16:59:42,153.000000,
[2023/06/01] 16:59:43,164.000000,
[2023/06/01] 16:59:44,185.000000,
[2023/06/01] 16:59:45,154.000000,
[2023/06/01] 16:59:46,159.000000,
[2023/06/01] 16:59:47,177.000000,
[2023/06/01] 16:59:48,163.000000,
[2023/06/01] 16:59:49,161.000000,
[2023/06/01] 16:59:50,154.000000,
[2023/06/01] 16:59:51,183.000000,
[2023/06/01] 16:59:52,153.000000,
[2023/06/01] 16:59:53,163.000000,
[2023/06/01] 16:59:54,149.000000,
[2023/06/01] 16:59:55,156.000000,
[2023/06/01] 16:59:56,180.000000,
[2023/06/01] 16:59:57,152.000000,
