,º§Æ®Ã³Áü,
[2023/06/01] 02:22:30,118.000000,
[2023/06/01] 02:22:31,106.000000,
[2023/06/01] 02:22:32,98.000000,
[2023/06/01] 02:22:33,100.000000,
[2023/06/01] 02:22:34,111.000000,
[2023/06/01] 02:22:35,115.000000,
[2023/06/01] 02:22:36,112.000000,
[2023/06/01] 02:22:37,108.000000,
[2023/06/01] 02:22:38,127.000000,
[2023/06/01] 02:22:39,105.000000,
[2023/06/01] 02:22:40,106.000000,
[2023/06/01] 02:22:41,102.000000,
[2023/06/01] 02:22:42,96.000000,
[2023/06/01] 02:22:43,98.000000,
[2023/06/01] 02:22:44,107.000000,
[2023/06/01] 02:22:45,115.000000,
[2023/06/01] 02:22:46,104.000000,
[2023/06/01] 02:22:47,103.000000,
[2023/06/01] 02:22:48,108.000000,
[2023/06/01] 02:22:49,118.000000,
[2023/06/01] 02:22:50,97.000000,
[2023/06/01] 02:22:51,107.000000,
[2023/06/01] 02:22:52,119.000000,
[2023/06/01] 02:22:53,97.000000,
[2023/06/01] 02:22:54,102.000000,
[2023/06/01] 02:22:55,140.000000,
[2023/06/01] 02:22:56,111.000000,
[2023/06/01] 02:22:57,110.000000,
[2023/06/01] 02:22:58,115.000000,
[2023/06/01] 02:22:59,95.000000,
[2023/06/01] 02:23:00,109.000000,
[2023/06/01] 02:23:01,102.000000,
[2023/06/01] 02:23:02,111.000000,
[2023/06/01] 02:23:03,119.000000,
[2023/06/01] 02:23:04,103.000000,
[2023/06/01] 02:23:05,98.000000,
[2023/06/01] 02:23:06,135.000000,
[2023/06/01] 02:23:07,97.000000,
[2023/06/01] 02:23:08,98.000000,
[2023/06/01] 02:23:09,97.000000,
[2023/06/01] 02:23:10,96.000000,
[2023/06/01] 02:23:11,113.000000,
[2023/06/01] 02:23:12,109.000000,
[2023/06/01] 02:23:13,101.000000,
[2023/06/01] 02:23:14,102.000000,
[2023/06/01] 02:23:15,99.000000,
[2023/06/01] 02:23:16,126.000000,
[2023/06/01] 02:23:17,119.000000,
[2023/06/01] 02:23:18,101.000000,
[2023/06/01] 02:23:19,119.000000,
[2023/06/01] 02:23:20,101.000000,
[2023/06/01] 02:23:21,97.000000,
[2023/06/01] 02:23:22,105.000000,
[2023/06/01] 02:23:23,96.000000,
[2023/06/01] 02:23:24,99.000000,
[2023/06/01] 02:23:25,106.000000,
[2023/06/01] 02:23:26,106.000000,
[2023/06/01] 02:23:27,98.000000,
[2023/06/01] 02:23:28,107.000000,
[2023/06/01] 02:23:29,105.000000,
[2023/06/01] 02:23:30,112.000000,
[2023/06/01] 02:23:31,113.000000,
[2023/06/01] 02:23:32,113.000000,
[2023/06/01] 02:23:33,108.000000,
[2023/06/01] 02:23:34,106.000000,
[2023/06/01] 02:23:35,136.000000,
[2023/06/01] 02:23:36,97.000000,
[2023/06/01] 02:23:37,138.000000,
[2023/06/01] 02:23:38,147.000000,
[2023/06/01] 02:23:39,110.000000,
[2023/06/01] 02:23:40,122.000000,
[2023/06/01] 02:23:41,110.000000,
[2023/06/01] 02:23:42,101.000000,
[2023/06/01] 02:23:43,108.000000,
[2023/06/01] 02:23:44,112.000000,
[2023/06/01] 02:23:45,107.000000,
[2023/06/01] 02:23:46,114.000000,
[2023/06/01] 02:23:47,109.000000,
[2023/06/01] 02:23:48,105.000000,
[2023/06/01] 02:23:49,112.000000,
[2023/06/01] 02:23:50,99.000000,
[2023/06/01] 02:23:51,102.000000,
[2023/06/01] 02:23:52,140.000000,
[2023/06/01] 02:23:53,107.000000,
[2023/06/01] 02:23:54,107.000000,
[2023/06/01] 02:23:55,125.000000,
[2023/06/01] 02:23:56,105.000000,
[2023/06/01] 02:23:57,107.000000,
[2023/06/01] 02:23:58,102.000000,
[2023/06/01] 02:23:59,118.000000,
[2023/06/01] 02:24:00,130.000000,
[2023/06/01] 02:24:01,108.000000,
[2023/06/01] 02:24:02,108.000000,
[2023/06/01] 02:24:03,104.000000,
[2023/06/01] 02:24:04,99.000000,
[2023/06/01] 02:24:05,108.000000,
[2023/06/01] 02:24:06,108.000000,
[2023/06/01] 02:24:07,105.000000,
[2023/06/01] 02:24:08,115.000000,
[2023/06/01] 02:24:09,106.000000,
[2023/06/01] 02:24:10,101.000000,
[2023/06/01] 02:24:11,130.000000,
[2023/06/01] 02:24:12,99.000000,
[2023/06/01] 02:24:13,124.000000,
[2023/06/01] 02:24:14,116.000000,
[2023/06/01] 02:24:15,98.000000,
[2023/06/01] 02:24:16,135.000000,
[2023/06/01] 02:24:17,113.000000,
[2023/06/01] 02:24:18,108.000000,
[2023/06/01] 02:24:19,128.000000,
[2023/06/01] 02:24:20,116.000000,
[2023/06/01] 02:24:21,108.000000,
[2023/06/01] 02:24:22,104.000000,
[2023/06/01] 02:24:23,106.000000,
[2023/06/01] 02:24:24,96.000000,
[2023/06/01] 02:24:25,97.000000,
[2023/06/01] 02:24:26,110.000000,
[2023/06/01] 02:24:27,103.000000,
[2023/06/01] 02:24:28,106.000000,
[2023/06/01] 02:24:29,123.000000,
[2023/06/01] 02:24:30,105.000000,
[2023/06/01] 02:24:31,107.000000,
[2023/06/01] 02:24:32,122.000000,
[2023/06/01] 02:24:33,97.000000,
[2023/06/01] 02:24:34,98.000000,
[2023/06/01] 02:24:35,136.000000,
[2023/06/01] 02:24:36,106.000000,
[2023/06/01] 02:24:37,108.000000,
[2023/06/01] 02:24:38,113.000000,
[2023/06/01] 02:24:39,98.000000,
[2023/06/01] 02:24:40,115.000000,
[2023/06/01] 02:24:41,104.000000,
[2023/06/01] 02:24:42,108.000000,
[2023/06/01] 02:24:43,115.000000,
[2023/06/01] 02:24:44,103.000000,
[2023/06/01] 02:24:45,104.000000,
[2023/06/01] 02:24:46,105.000000,
[2023/06/01] 02:24:47,107.000000,
[2023/06/01] 02:24:48,105.000000,
[2023/06/01] 02:24:49,120.000000,
[2023/06/01] 02:24:50,104.000000,
[2023/06/01] 02:24:51,113.000000,
[2023/06/01] 02:24:52,126.000000,
[2023/06/01] 02:24:53,105.000000,
[2023/06/01] 02:24:54,106.000000,
[2023/06/01] 02:24:55,101.000000,
[2023/06/01] 02:24:56,107.000000,
[2023/06/01] 02:24:57,145.000000,
[2023/06/01] 02:24:58,111.000000,
[2023/06/01] 02:24:59,112.000000,
[2023/06/01] 02:25:00,129.000000,
[2023/06/01] 02:25:01,115.000000,
[2023/06/01] 02:25:02,111.000000,
[2023/06/01] 02:25:03,142.000000,
[2023/06/01] 02:25:04,130.000000,
[2023/06/01] 02:25:05,108.000000,
[2023/06/01] 02:25:06,112.000000,
[2023/06/01] 02:25:07,98.000000,
[2023/06/01] 02:25:08,133.000000,
[2023/06/01] 02:25:09,122.000000,
[2023/06/01] 02:25:10,108.000000,
[2023/06/01] 02:25:11,107.000000,
[2023/06/01] 02:25:12,106.000000,
[2023/06/01] 02:25:13,106.000000,
[2023/06/01] 02:25:14,107.000000,
[2023/06/01] 02:25:15,107.000000,
[2023/06/01] 02:25:16,121.000000,
[2023/06/01] 02:25:17,111.000000,
[2023/06/01] 02:25:18,105.000000,
[2023/06/01] 02:25:19,118.000000,
[2023/06/01] 02:25:20,105.000000,
[2023/06/01] 02:25:21,106.000000,
[2023/06/01] 02:25:22,108.000000,
[2023/06/01] 02:25:23,109.000000,
[2023/06/01] 02:25:24,97.000000,
[2023/06/01] 02:25:25,121.000000,
[2023/06/01] 02:25:26,113.000000,
[2023/06/01] 02:25:27,118.000000,
[2023/06/01] 02:25:28,114.000000,
[2023/06/01] 02:25:29,113.000000,
[2023/06/01] 02:25:30,147.000000,
[2023/06/01] 02:25:31,97.000000,
[2023/06/01] 02:25:32,96.000000,
[2023/06/01] 02:25:33,116.000000,
[2023/06/01] 02:25:34,106.000000,
[2023/06/01] 02:25:35,101.000000,
[2023/06/01] 02:25:36,98.000000,
[2023/06/01] 02:25:37,108.000000,
[2023/06/01] 02:25:38,107.000000,
[2023/06/01] 02:25:39,113.000000,
[2023/06/01] 02:25:40,98.000000,
[2023/06/01] 02:25:41,97.000000,
[2023/06/01] 02:25:42,109.000000,
[2023/06/01] 02:25:43,102.000000,
[2023/06/01] 02:25:44,131.000000,
[2023/06/01] 02:25:45,105.000000,
[2023/06/01] 02:25:46,118.000000,
[2023/06/01] 02:25:47,111.000000,
[2023/06/01] 02:25:48,105.000000,
[2023/06/01] 02:25:49,118.000000,
[2023/06/01] 02:25:50,99.000000,
[2023/06/01] 02:25:51,97.000000,
[2023/06/01] 02:25:52,99.000000,
[2023/06/01] 02:25:53,132.000000,
[2023/06/01] 02:25:54,95.000000,
[2023/06/01] 02:25:55,111.000000,
[2023/06/01] 02:25:56,119.000000,
[2023/06/01] 02:25:57,109.000000,
[2023/06/01] 02:25:58,100.000000,
[2023/06/01] 02:25:59,111.000000,
[2023/06/01] 02:26:00,113.000000,
[2023/06/01] 02:26:01,107.000000,
[2023/06/01] 02:26:02,106.000000,
[2023/06/01] 02:26:03,120.000000,
[2023/06/01] 02:26:04,100.000000,
[2023/06/01] 02:26:05,100.000000,
[2023/06/01] 02:26:06,117.000000,
[2023/06/01] 02:26:07,108.000000,
[2023/06/01] 02:26:08,95.000000,
[2023/06/01] 02:26:09,102.000000,
[2023/06/01] 02:26:10,115.000000,
[2023/06/01] 02:26:11,107.000000,
[2023/06/01] 02:26:12,105.000000,
[2023/06/01] 02:26:13,122.000000,
[2023/06/01] 02:26:14,107.000000,
[2023/06/01] 02:26:15,106.000000,
[2023/06/01] 02:26:16,115.000000,
[2023/06/01] 02:26:17,112.000000,
[2023/06/01] 02:26:18,99.000000,
[2023/06/01] 02:26:19,123.000000,
[2023/06/01] 02:26:20,118.000000,
[2023/06/01] 02:26:21,102.000000,
[2023/06/01] 02:26:22,104.000000,
[2023/06/01] 02:26:23,105.000000,
[2023/06/01] 02:26:24,107.000000,
[2023/06/01] 02:26:25,133.000000,
[2023/06/01] 02:26:26,106.000000,
[2023/06/01] 02:26:27,107.000000,
[2023/06/01] 02:26:28,105.000000,
[2023/06/01] 02:26:29,100.000000,
[2023/06/01] 02:26:30,99.000000,
[2023/06/01] 02:26:31,102.000000,
[2023/06/01] 02:26:32,113.000000,
[2023/06/01] 02:26:33,109.000000,
[2023/06/01] 02:26:34,104.000000,
[2023/06/01] 02:26:35,101.000000,
[2023/06/01] 02:26:36,136.000000,
[2023/06/01] 02:26:37,111.000000,
[2023/06/01] 02:26:38,134.000000,
[2023/06/01] 02:26:39,137.000000,
[2023/06/01] 02:26:40,106.000000,
[2023/06/01] 02:26:41,133.000000,
[2023/06/01] 02:26:42,106.000000,
[2023/06/01] 02:26:43,107.000000,
[2023/06/01] 02:26:44,123.000000,
[2023/06/01] 02:26:45,105.000000,
[2023/06/01] 02:26:46,115.000000,
[2023/06/01] 02:26:47,140.000000,
[2023/06/01] 02:26:48,105.000000,
[2023/06/01] 02:26:49,103.000000,
[2023/06/01] 02:26:50,109.000000,
[2023/06/01] 02:26:51,105.000000,
[2023/06/01] 02:26:52,96.000000,
[2023/06/01] 02:26:53,105.000000,
[2023/06/01] 02:26:54,112.000000,
[2023/06/01] 02:26:55,110.000000,
[2023/06/01] 02:26:56,108.000000,
[2023/06/01] 02:26:57,134.000000,
[2023/06/01] 02:26:58,102.000000,
[2023/06/01] 02:26:59,104.000000,
[2023/06/01] 02:27:00,295.000000,
[2023/06/01] 02:27:01,102.000000,
[2023/06/01] 02:27:02,100.000000,
[2023/06/01] 02:27:03,119.000000,
[2023/06/01] 02:27:04,97.000000,
[2023/06/01] 02:27:05,105.000000,
[2023/06/01] 02:27:06,108.000000,
[2023/06/01] 02:27:07,110.000000,
[2023/06/01] 02:27:08,104.000000,
[2023/06/01] 02:27:09,120.000000,
[2023/06/01] 02:27:10,105.000000,
[2023/06/01] 02:27:11,105.000000,
[2023/06/01] 02:27:12,108.000000,
[2023/06/01] 02:27:13,95.000000,
[2023/06/01] 02:27:14,99.000000,
[2023/06/01] 02:27:15,104.000000,
[2023/06/01] 02:27:16,103.000000,
[2023/06/01] 02:27:17,115.000000,
[2023/06/01] 02:27:18,98.000000,
[2023/06/01] 02:27:19,110.000000,
[2023/06/01] 02:27:20,109.000000,
[2023/06/01] 02:27:21,97.000000,
[2023/06/01] 02:27:22,117.000000,
[2023/06/01] 02:27:23,121.000000,
[2023/06/01] 02:27:24,107.000000,
[2023/06/01] 02:27:25,115.000000,
[2023/06/01] 02:27:26,121.000000,
[2023/06/01] 02:27:27,145.000000,
[2023/06/01] 02:27:28,96.000000,
[2023/06/01] 02:27:29,107.000000,
[2023/06/01] 02:27:30,117.000000,
[2023/06/01] 02:27:31,118.000000,
[2023/06/01] 02:27:32,107.000000,
[2023/06/01] 02:27:33,118.000000,
[2023/06/01] 02:27:34,108.000000,
[2023/06/01] 02:27:35,104.000000,
[2023/06/01] 02:27:36,113.000000,
[2023/06/01] 02:27:37,106.000000,
[2023/06/01] 02:27:38,106.000000,
[2023/06/01] 02:27:39,97.000000,
[2023/06/01] 02:27:40,116.000000,
[2023/06/01] 02:27:41,138.000000,
[2023/06/01] 02:27:42,105.000000,
[2023/06/01] 02:27:43,99.000000,
[2023/06/01] 02:27:44,112.000000,
[2023/06/01] 02:27:45,113.000000,
[2023/06/01] 02:27:46,141.000000,
[2023/06/01] 02:27:47,103.000000,
[2023/06/01] 02:27:48,130.000000,
[2023/06/01] 02:27:49,108.000000,
[2023/06/01] 02:27:50,111.000000,
[2023/06/01] 02:27:51,119.000000,
[2023/06/01] 02:27:52,118.000000,
[2023/06/01] 02:27:53,109.000000,
[2023/06/01] 02:27:54,116.000000,
[2023/06/01] 02:27:55,100.000000,
[2023/06/01] 02:27:56,105.000000,
[2023/06/01] 02:27:57,101.000000,
[2023/06/01] 02:27:58,124.000000,
[2023/06/01] 02:27:59,102.000000,
[2023/06/01] 02:28:00,105.000000,
[2023/06/01] 02:28:01,115.000000,
[2023/06/01] 02:28:02,104.000000,
[2023/06/01] 02:28:03,122.000000,
[2023/06/01] 02:28:04,112.000000,
[2023/06/01] 02:28:05,97.000000,
[2023/06/01] 02:28:06,99.000000,
[2023/06/01] 02:28:07,98.000000,
[2023/06/01] 02:28:08,96.000000,
[2023/06/01] 02:28:09,98.000000,
[2023/06/01] 02:28:10,108.000000,
[2023/06/01] 02:28:11,104.000000,
[2023/06/01] 02:28:12,95.000000,
[2023/06/01] 02:28:13,106.000000,
[2023/06/01] 02:28:14,103.000000,
[2023/06/01] 02:28:15,101.000000,
[2023/06/01] 02:28:16,110.000000,
[2023/06/01] 02:28:17,96.000000,
[2023/06/01] 02:28:18,110.000000,
[2023/06/01] 02:28:19,109.000000,
[2023/06/01] 02:28:20,98.000000,
[2023/06/01] 02:28:21,117.000000,
[2023/06/01] 02:28:22,106.000000,
[2023/06/01] 02:28:23,141.000000,
[2023/06/01] 02:28:24,100.000000,
[2023/06/01] 02:28:25,141.000000,
[2023/06/01] 02:28:26,145.000000,
[2023/06/01] 02:28:27,97.000000,
[2023/06/01] 02:28:28,106.000000,
[2023/06/01] 02:28:29,134.000000,
[2023/06/01] 02:28:30,100.000000,
[2023/06/01] 02:28:31,105.000000,
[2023/06/01] 02:28:32,140.000000,
[2023/06/01] 02:28:33,105.000000,
[2023/06/01] 02:28:34,102.000000,
[2023/06/01] 02:28:35,108.000000,
[2023/06/01] 02:28:36,102.000000,
[2023/06/01] 02:28:37,103.000000,
[2023/06/01] 02:28:38,136.000000,
[2023/06/01] 02:28:39,106.000000,
[2023/06/01] 02:28:40,124.000000,
[2023/06/01] 02:28:41,103.000000,
[2023/06/01] 02:28:42,96.000000,
[2023/06/01] 02:28:43,99.000000,
[2023/06/01] 02:28:44,102.000000,
[2023/06/01] 02:28:45,125.000000,
[2023/06/01] 02:28:46,97.000000,
[2023/06/01] 02:28:47,98.000000,
[2023/06/01] 02:28:48,116.000000,
[2023/06/01] 02:28:49,98.000000,
[2023/06/01] 02:28:50,99.000000,
[2023/06/01] 02:28:51,104.000000,
[2023/06/01] 02:28:52,96.000000,
[2023/06/01] 02:28:53,97.000000,
[2023/06/01] 02:28:54,124.000000,
[2023/06/01] 02:28:55,116.000000,
[2023/06/01] 02:28:56,100.000000,
[2023/06/01] 02:28:57,138.000000,
[2023/06/01] 02:28:58,101.000000,
[2023/06/01] 02:28:59,106.000000,
[2023/06/01] 02:29:00,136.000000,
[2023/06/01] 02:29:01,95.000000,
[2023/06/01] 02:29:02,118.000000,
[2023/06/01] 02:29:03,103.000000,
[2023/06/01] 02:29:04,104.000000,
[2023/06/01] 02:29:05,117.000000,
[2023/06/01] 02:29:06,105.000000,
[2023/06/01] 02:29:07,103.000000,
[2023/06/01] 02:29:08,134.000000,
[2023/06/01] 02:29:09,104.000000,
[2023/06/01] 02:29:10,104.000000,
[2023/06/01] 02:29:11,102.000000,
[2023/06/01] 02:29:12,105.000000,
[2023/06/01] 02:29:13,106.000000,
[2023/06/01] 02:29:14,108.000000,
[2023/06/01] 02:29:15,98.000000,
[2023/06/01] 02:29:16,124.000000,
[2023/06/01] 02:29:17,107.000000,
[2023/06/01] 02:29:18,99.000000,
[2023/06/01] 02:29:19,132.000000,
[2023/06/01] 02:29:20,107.000000,
[2023/06/01] 02:29:21,102.000000,
[2023/06/01] 02:29:22,114.000000,
[2023/06/01] 02:29:23,100.000000,
[2023/06/01] 02:29:24,98.000000,
[2023/06/01] 02:29:25,99.000000,
[2023/06/01] 02:29:26,105.000000,
[2023/06/01] 02:29:27,102.000000,
[2023/06/01] 02:29:28,98.000000,
[2023/06/01] 02:29:29,95.000000,
[2023/06/01] 02:29:30,105.000000,
[2023/06/01] 02:29:31,119.000000,
[2023/06/01] 02:29:32,104.000000,
[2023/06/01] 02:29:33,97.000000,
[2023/06/01] 02:29:34,106.000000,
[2023/06/01] 02:29:35,96.000000,
[2023/06/01] 02:29:36,100.000000,
[2023/06/01] 02:29:37,98.000000,
[2023/06/01] 02:29:38,99.000000,
[2023/06/01] 02:29:39,109.000000,
[2023/06/01] 02:29:40,114.000000,
[2023/06/01] 02:29:41,112.000000,
[2023/06/01] 02:29:42,117.000000,
[2023/06/01] 02:29:43,108.000000,
[2023/06/01] 02:29:44,127.000000,
[2023/06/01] 02:29:45,109.000000,
[2023/06/01] 02:29:46,129.000000,
[2023/06/01] 02:29:47,114.000000,
[2023/06/01] 02:29:48,107.000000,
[2023/06/01] 02:29:49,112.000000,
[2023/06/01] 02:29:50,105.000000,
[2023/06/01] 02:29:51,103.000000,
[2023/06/01] 02:29:52,109.000000,
[2023/06/01] 02:29:53,117.000000,
[2023/06/01] 02:29:54,103.000000,
[2023/06/01] 02:29:55,118.000000,
[2023/06/01] 02:29:56,98.000000,
[2023/06/01] 02:29:57,105.000000,
[2023/06/01] 02:29:58,105.000000,
[2023/06/01] 02:29:59,106.000000,
[2023/06/01] 02:30:00,103.000000,
[2023/06/01] 02:30:01,104.000000,
[2023/06/01] 02:30:02,100.000000,
[2023/06/01] 02:30:03,107.000000,
[2023/06/01] 02:30:04,97.000000,
[2023/06/01] 02:30:05,108.000000,
[2023/06/01] 02:30:06,105.000000,
[2023/06/01] 02:30:07,103.000000,
[2023/06/01] 02:30:08,95.000000,
[2023/06/01] 02:30:09,114.000000,
[2023/06/01] 02:30:10,105.000000,
[2023/06/01] 02:30:11,109.000000,
[2023/06/01] 02:30:12,111.000000,
[2023/06/01] 02:30:13,97.000000,
[2023/06/01] 02:30:14,127.000000,
[2023/06/01] 02:30:15,98.000000,
[2023/06/01] 02:30:16,148.000000,
[2023/06/01] 02:30:17,121.000000,
[2023/06/01] 02:30:18,102.000000,
[2023/06/01] 02:30:19,105.000000,
[2023/06/01] 02:30:20,130.000000,
[2023/06/01] 02:30:21,113.000000,
[2023/06/01] 02:30:22,99.000000,
[2023/06/01] 02:30:23,120.000000,
[2023/06/01] 02:30:24,108.000000,
[2023/06/01] 02:30:25,112.000000,
[2023/06/01] 02:30:26,118.000000,
[2023/06/01] 02:30:27,97.000000,
[2023/06/01] 02:30:28,108.000000,
[2023/06/01] 02:30:29,96.000000,
[2023/06/01] 02:30:30,107.000000,
[2023/06/01] 02:30:31,113.000000,
[2023/06/01] 02:30:32,109.000000,
[2023/06/01] 02:30:33,107.000000,
[2023/06/01] 02:30:34,102.000000,
[2023/06/01] 02:30:35,105.000000,
[2023/06/01] 02:30:36,105.000000,
[2023/06/01] 02:30:37,107.000000,
[2023/06/01] 02:30:38,101.000000,
[2023/06/01] 02:30:39,108.000000,
[2023/06/01] 02:30:40,106.000000,
[2023/06/01] 02:30:41,114.000000,
[2023/06/01] 02:30:42,132.000000,
[2023/06/01] 02:30:43,113.000000,
[2023/06/01] 02:30:44,118.000000,
[2023/06/01] 02:30:45,122.000000,
[2023/06/01] 02:30:46,109.000000,
[2023/06/01] 02:30:47,130.000000,
[2023/06/01] 02:30:48,121.000000,
[2023/06/01] 02:30:49,103.000000,
[2023/06/01] 02:30:50,116.000000,
[2023/06/01] 02:30:51,118.000000,
[2023/06/01] 02:30:52,97.000000,
[2023/06/01] 02:30:53,99.000000,
[2023/06/01] 02:30:54,114.000000,
[2023/06/01] 02:30:55,110.000000,
[2023/06/01] 02:30:56,106.000000,
[2023/06/01] 02:30:57,124.000000,
[2023/06/01] 02:30:58,110.000000,
[2023/06/01] 02:30:59,130.000000,
[2023/06/01] 02:31:00,103.000000,
[2023/06/01] 02:31:01,95.000000,
[2023/06/01] 02:31:02,116.000000,
[2023/06/01] 02:31:03,110.000000,
[2023/06/01] 02:31:04,111.000000,
[2023/06/01] 02:31:05,97.000000,
[2023/06/01] 02:31:06,111.000000,
[2023/06/01] 02:31:07,103.000000,
[2023/06/01] 02:31:08,105.000000,
[2023/06/01] 02:31:09,95.000000,
[2023/06/01] 02:31:10,107.000000,
[2023/06/01] 02:31:11,111.000000,
[2023/06/01] 02:31:12,106.000000,
[2023/06/01] 02:31:13,103.000000,
[2023/06/01] 02:31:14,97.000000,
[2023/06/01] 02:31:15,121.000000,
[2023/06/01] 02:31:16,101.000000,
[2023/06/01] 02:31:17,100.000000,
[2023/06/01] 02:31:18,112.000000,
[2023/06/01] 02:31:19,96.000000,
[2023/06/01] 02:31:20,128.000000,
[2023/06/01] 02:31:21,119.000000,
[2023/06/01] 02:31:22,97.000000,
[2023/06/01] 02:31:23,152.000000,
[2023/06/01] 02:31:24,116.000000,
[2023/06/01] 02:31:25,115.000000,
[2023/06/01] 02:31:26,114.000000,
[2023/06/01] 02:31:27,110.000000,
[2023/06/01] 02:31:28,109.000000,
[2023/06/01] 02:31:29,108.000000,
[2023/06/01] 02:31:30,108.000000,
[2023/06/01] 02:31:31,104.000000,
[2023/06/01] 02:31:32,106.000000,
[2023/06/01] 02:31:33,107.000000,
[2023/06/01] 02:31:34,107.000000,
[2023/06/01] 02:31:35,105.000000,
[2023/06/01] 02:31:36,127.000000,
[2023/06/01] 02:31:37,98.000000,
[2023/06/01] 02:31:38,100.000000,
[2023/06/01] 02:31:39,140.000000,
[2023/06/01] 02:31:40,107.000000,
[2023/06/01] 02:31:41,108.000000,
[2023/06/01] 02:31:42,117.000000,
[2023/06/01] 02:31:43,103.000000,
[2023/06/01] 02:31:44,97.000000,
[2023/06/01] 02:31:45,111.000000,
[2023/06/01] 02:31:46,109.000000,
[2023/06/01] 02:31:47,134.000000,
[2023/06/01] 02:31:48,114.000000,
[2023/06/01] 02:31:49,105.000000,
[2023/06/01] 02:31:50,112.000000,
[2023/06/01] 02:31:51,110.000000,
[2023/06/01] 02:31:52,109.000000,
[2023/06/01] 02:31:53,110.000000,
[2023/06/01] 02:31:54,113.000000,
[2023/06/01] 02:31:55,109.000000,
[2023/06/01] 02:31:56,119.000000,
[2023/06/01] 02:31:57,105.000000,
[2023/06/01] 02:31:58,136.000000,
[2023/06/01] 02:31:59,93.000000,
[2023/06/01] 02:32:00,105.000000,
[2023/06/01] 02:32:01,113.000000,
[2023/06/01] 02:32:02,106.000000,
[2023/06/01] 02:32:03,94.000000,
[2023/06/01] 02:32:04,122.000000,
[2023/06/01] 02:32:05,110.000000,
[2023/06/01] 02:32:06,104.000000,
[2023/06/01] 02:32:07,109.000000,
[2023/06/01] 02:32:08,115.000000,
[2023/06/01] 02:32:09,140.000000,
[2023/06/01] 02:32:10,109.000000,
[2023/06/01] 02:32:11,96.000000,
[2023/06/01] 02:32:12,136.000000,
[2023/06/01] 02:32:13,98.000000,
[2023/06/01] 02:32:14,97.000000,
[2023/06/01] 02:32:15,97.000000,
[2023/06/01] 02:32:16,114.000000,
[2023/06/01] 02:32:17,118.000000,
[2023/06/01] 02:32:18,108.000000,
[2023/06/01] 02:32:19,102.000000,
[2023/06/01] 02:32:20,117.000000,
[2023/06/01] 02:32:21,110.000000,
[2023/06/01] 02:32:22,111.000000,
[2023/06/01] 02:32:23,128.000000,
[2023/06/01] 02:32:24,118.000000,
[2023/06/01] 02:32:25,119.000000,
[2023/06/01] 02:32:26,135.000000,
[2023/06/01] 02:32:27,111.000000,
[2023/06/01] 02:32:28,123.000000,
[2023/06/01] 02:32:29,99.000000,
[2023/06/01] 02:32:30,100.000000,
[2023/06/01] 02:32:31,140.000000,
[2023/06/01] 02:32:32,105.000000,
[2023/06/01] 02:32:33,104.000000,
[2023/06/01] 02:32:34,118.000000,
[2023/06/01] 02:32:35,108.000000,
[2023/06/01] 02:32:36,106.000000,
[2023/06/01] 02:32:37,118.000000,
[2023/06/01] 02:32:38,105.000000,
[2023/06/01] 02:32:39,100.000000,
[2023/06/01] 02:32:40,107.000000,
[2023/06/01] 02:32:41,108.000000,
[2023/06/01] 02:32:42,114.000000,
[2023/06/01] 02:32:43,109.000000,
[2023/06/01] 02:32:44,103.000000,
[2023/06/01] 02:32:45,140.000000,
[2023/06/01] 02:32:46,113.000000,
[2023/06/01] 02:32:47,158.000000,
[2023/06/01] 02:32:48,110.000000,
[2023/06/01] 02:32:49,104.000000,
[2023/06/01] 02:32:50,142.000000,
[2023/06/01] 02:32:51,114.000000,
[2023/06/01] 02:32:52,104.000000,
[2023/06/01] 02:32:53,100.000000,
[2023/06/01] 02:32:54,100.000000,
[2023/06/01] 02:32:55,127.000000,
[2023/06/01] 02:32:56,96.000000,
[2023/06/01] 02:32:57,97.000000,
[2023/06/01] 02:32:58,114.000000,
[2023/06/01] 02:32:59,107.000000,
[2023/06/01] 02:33:00,99.000000,
[2023/06/01] 02:33:01,107.000000,
[2023/06/01] 02:33:02,118.000000,
[2023/06/01] 02:33:03,102.000000,
[2023/06/01] 02:33:04,123.000000,
[2023/06/01] 02:33:05,96.000000,
[2023/06/01] 02:33:06,110.000000,
[2023/06/01] 02:33:07,113.000000,
[2023/06/01] 02:33:08,111.000000,
[2023/06/01] 02:33:09,112.000000,
[2023/06/01] 02:33:10,113.000000,
[2023/06/01] 02:33:11,104.000000,
[2023/06/01] 02:33:12,104.000000,
[2023/06/01] 02:33:13,124.000000,
[2023/06/01] 02:33:14,125.000000,
[2023/06/01] 02:33:15,110.000000,
[2023/06/01] 02:33:16,96.000000,
[2023/06/01] 02:33:17,113.000000,
[2023/06/01] 02:33:18,130.000000,
[2023/06/01] 02:33:19,113.000000,
[2023/06/01] 02:33:20,149.000000,
[2023/06/01] 02:33:21,99.000000,
[2023/06/01] 02:33:22,98.000000,
[2023/06/01] 02:33:23,112.000000,
[2023/06/01] 02:33:24,113.000000,
[2023/06/01] 02:33:25,105.000000,
[2023/06/01] 02:33:26,107.000000,
[2023/06/01] 02:33:27,104.000000,
[2023/06/01] 02:33:28,105.000000,
[2023/06/01] 02:33:29,99.000000,
[2023/06/01] 02:33:30,105.000000,
[2023/06/01] 02:33:31,98.000000,
[2023/06/01] 02:33:32,120.000000,
[2023/06/01] 02:33:33,111.000000,
[2023/06/01] 02:33:34,119.000000,
